frame,time_s,s_px,ds_px,ds_mm,area_px,detected,valid
179,2.977132,,,,34342.5,True,False
180,2.993764,,,,17473.0,True,False
181,3.010396,,,,5200.5,True,False
182,3.027028,1133.617,56.253,9.7713,4397.0,True,True
183,3.043660,1133.577,56.213,9.7643,4392.0,True,True
184,3.060292,1133.597,56.233,9.7678,4394.5,True,True
185,3.076924,1133.427,56.063,9.7383,4375.0,True,True
186,3.093556,1133.997,56.633,9.8372,4371.5,True,True
187,3.110188,1134.156,56.792,9.8650,4384.5,True,True
188,3.126820,1134.157,56.793,9.8651,4375.5,True,True
189,3.143452,1134.067,56.702,9.8494,4377.0,True,True
190,3.160084,1134.166,56.802,9.8667,4400.5,True,True
191,3.176716,1133.686,56.322,9.7834,4404.5,True,True
192,3.193348,1133.597,56.233,9.7677,4396.0,True,True
193,3.209980,1133.636,56.272,9.7747,4400.0,True,True
194,3.226612,1133.477,56.113,9.7469,4384.5,True,True
195,3.243244,1133.457,56.093,9.7435,4382.5,True,True
196,3.259876,1133.527,56.163,9.7556,4386.5,True,True
197,3.276509,1133.497,56.133,9.7504,4386.5,True,True
198,3.293141,1133.547,56.183,9.7591,4389.5,True,True
199,3.309773,1133.576,56.212,9.7642,4394.0,True,True
200,3.326405,1133.646,56.282,9.7764,4398.0,True,True
201,3.343037,1133.747,56.383,9.7938,4403.5,True,True
202,3.359669,1134.016,56.652,9.8407,4351.5,True,True
203,3.376301,1134.156,56.792,9.8650,4367.5,True,True
204,3.392933,1134.156,56.792,9.8650,4367.0,True,True
205,3.409565,1134.106,56.742,9.8563,4359.0,True,True
206,3.426197,1134.206,56.842,9.8737,4371.5,True,True
207,3.442829,1134.226,56.862,9.8771,4376.5,True,True
208,3.459461,1134.296,56.932,9.8893,4382.5,True,True
209,3.476093,1134.056,56.692,9.8476,4420.0,True,True
210,3.492725,1133.826,56.462,9.8076,4408.5,True,True
211,3.509357,1133.826,56.462,9.8076,4410.5,True,True
212,3.525989,1134.097,56.732,9.8546,4366.0,True,True
213,3.542621,1134.286,56.922,9.8876,4372.0,True,True
214,3.559253,1134.177,56.813,9.8685,4360.0,True,True
215,3.575885,1134.416,57.052,9.9102,4382.5,True,True
216,3.592517,1134.256,56.892,9.8823,4361.0,True,True
217,3.609149,1134.226,56.862,9.8771,4356.5,True,True
218,3.625781,1134.086,56.722,9.8528,4345.0,True,True
219,3.642413,1134.076,56.712,9.8510,4346.0,True,True
220,3.659045,1133.956,56.592,9.8302,4331.5,True,True
221,3.675677,1133.886,56.522,9.8181,4352.0,True,True
222,3.692309,1133.896,56.532,9.8198,4342.0,True,True
223,3.708941,1134.066,56.702,9.8493,4341.0,True,True
224,3.725573,1133.867,56.503,9.8147,4361.5,True,True
225,3.742205,1134.307,56.943,9.8911,4378.5,True,True
226,3.758837,1134.347,56.983,9.8980,4383.0,True,True
227,3.775469,1134.317,56.953,9.8929,4380.0,True,True
228,3.792101,1134.426,57.062,9.9119,4380.0,True,True
229,3.808733,1134.406,57.042,9.9084,4369.5,True,True
230,3.825365,1134.346,56.982,9.8980,4364.5,True,True
231,3.841997,1134.247,56.883,9.8807,4376.5,True,True
232,3.858629,1133.907,56.543,9.8217,4396.5,True,True
233,3.875261,1133.757,56.393,9.7955,4370.0,True,True
234,3.891893,1133.687,56.323,9.7834,4367.5,True,True
235,3.908525,1133.617,56.253,9.7712,4369.0,True,True
236,3.925157,1133.647,56.283,9.7764,4374.5,True,True
237,3.941789,1133.537,56.173,9.7574,4363.0,True,True
238,3.958421,1133.677,56.313,9.7817,4384.5,True,True
239,3.975053,1133.727,56.363,9.7904,4371.0,True,True
240,3.991685,1133.657,56.293,9.7783,4368.0,True,True
241,4.008318,1133.767,56.403,9.7973,4357.0,True,True
242,4.024950,1133.807,56.443,9.8043,4358.5,True,True
243,4.041582,1133.877,56.513,9.8164,4352.5,True,True
244,4.058214,1133.747,56.383,9.7939,4365.0,True,True
245,4.074846,1133.677,56.313,9.7817,4368.0,True,True
246,4.091478,1133.767,56.403,9.7973,4368.0,True,True
247,4.108110,1133.667,56.303,9.7799,4359.5,True,True
248,4.124742,1133.677,56.313,9.7816,4354.5,True,True
249,4.141374,1133.596,56.232,9.7677,4345.5,True,True
250,4.158006,1133.666,56.302,9.7799,4331.5,True,True
251,4.174638,1133.817,56.453,9.8060,4345.5,True,True
252,4.191270,1133.896,56.532,9.8198,4337.5,True,True
253,4.207902,1134.086,56.722,9.8527,4347.0,True,True
254,4.224534,1134.067,56.702,9.8494,4348.0,True,True
255,4.241166,1134.087,56.723,9.8529,4360.5,True,True
256,4.257798,1134.097,56.732,9.8546,4362.5,True,True
257,4.274430,1133.957,56.593,9.8303,4373.0,True,True
258,4.291062,1133.947,56.583,9.8285,4378.5,True,True
259,4.307694,1133.907,56.543,9.8216,4374.0,True,True
260,4.324326,1133.937,56.573,9.8268,4362.5,True,True
261,4.340958,1133.907,56.543,9.8217,4353.0,True,True
262,4.357590,1134.046,56.682,9.8459,4348.0,True,True
263,4.374222,1133.996,56.632,9.8372,4338.5,True,True
264,4.390854,1134.056,56.692,9.8475,4332.5,True,True
265,4.407486,1134.116,56.752,9.8579,4333.0,True,True
266,4.424118,1134.126,56.762,9.8597,4328.5,True,True
267,4.440750,1133.857,56.493,9.8130,4353.0,True,True
268,4.457382,1134.057,56.693,9.8477,4366.5,True,True
269,4.474014,1134.007,56.643,9.8390,4374.5,True,True
270,4.490646,1133.967,56.603,9.8321,4371.5,True,True
271,4.507278,1133.957,56.593,9.8303,4369.5,True,True
272,4.523910,1133.957,56.593,9.8303,4378.0,True,True
273,4.540542,1133.927,56.563,9.8251,4385.0,True,True
274,4.557174,1133.887,56.523,9.8181,4388.0,True,True
275,4.573806,1133.807,56.443,9.8042,4390.0,True,True
276,4.590438,1133.757,56.393,9.7956,4385.0,True,True
277,4.607070,1133.747,56.383,9.7939,4377.0,True,True
278,4.623702,1133.727,56.363,9.7904,4383.0,True,True
279,4.640334,1133.717,56.353,9.7887,4381.5,True,True
280,4.656966,1133.647,56.283,9.7766,4375.0,True,True
281,4.673598,1133.667,56.303,9.7800,4370.5,True,True
282,4.690230,1133.707,56.343,9.7870,4374.0,True,True
283,4.706862,1133.617,56.253,9.7713,4355.0,True,True
284,4.723494,1133.617,56.253,9.7714,4355.0,True,True
285,4.740127,1133.877,56.513,9.8165,4368.5,True,True
286,4.756759,1133.927,56.563,9.8251,4359.5,True,True
287,4.773391,1133.817,56.453,9.8061,4359.0,True,True
288,4.790023,1133.907,56.543,9.8216,4378.0,True,True
289,4.806655,1133.967,56.603,9.8321,4380.0,True,True
290,4.823287,1133.957,56.593,9.8303,4375.5,True,True
291,4.839919,1133.947,56.583,9.8286,4371.5,True,True
292,4.856551,1133.847,56.483,9.8113,4362.0,True,True
293,4.873183,1133.817,56.453,9.8061,4372.0,True,True
294,4.889815,1133.747,56.383,9.7938,4375.5,True,True
295,4.906447,1133.537,56.173,9.7574,4375.0,True,True
296,4.923079,1133.547,56.183,9.7592,4376.0,True,True
297,4.939711,1133.827,56.463,9.8078,4402.5,True,True
298,4.956343,1133.757,56.393,9.7956,4396.0,True,True
299,4.972975,1133.767,56.403,9.7974,4393.0,True,True
300,4.989607,1134.136,56.772,9.8615,4352.5,True,True
301,5.006239,1134.136,56.772,9.8615,4351.5,True,True
302,5.022871,1134.096,56.732,9.8546,4344.5,True,True
303,5.039503,1134.096,56.732,9.8545,4337.0,True,True
304,5.056135,1134.166,56.802,9.8667,4345.0,True,True
305,5.072767,1133.796,56.432,9.8024,4332.0,True,True
306,5.089399,1133.686,56.322,9.7834,4324.5,True,True
307,5.106031,1133.686,56.322,9.7833,4329.0,True,True
308,5.122663,1133.637,56.273,9.7747,4351.5,True,True
309,5.139295,1133.746,56.382,9.7938,4363.5,True,True
310,5.155927,1133.826,56.462,9.8077,4355.0,True,True
311,5.172559,1133.697,56.333,9.7851,4342.0,True,True
312,5.189191,1133.837,56.473,9.8094,4340.5,True,True
313,5.205823,1133.857,56.493,9.8129,4340.5,True,True
314,5.222455,1133.936,56.572,9.8268,4348.5,True,True
315,5.239087,1133.857,56.493,9.8129,4336.5,True,True
316,5.255719,1133.597,56.233,9.7678,4361.5,True,True
317,5.272351,1133.677,56.313,9.7816,4353.5,True,True
318,5.288983,1133.567,56.203,9.7626,4353.5,True,True
319,5.305615,1133.706,56.342,9.7868,4325.5,True,True
320,5.322247,1133.796,56.432,9.8024,4342.0,True,True
321,5.338879,1133.837,56.473,9.8094,4353.5,True,True
322,5.355511,1133.817,56.453,9.8060,4357.5,True,True
323,5.372143,1133.696,56.332,9.7851,4356.5,True,True
324,5.388775,1133.756,56.392,9.7955,4356.0,True,True
325,5.405407,1133.806,56.442,9.8042,4338.0,True,True
326,5.422039,1133.876,56.512,9.8164,4332.0,True,True
327,5.438671,1133.986,56.622,9.8354,4334.5,True,True
328,5.455303,1134.016,56.652,9.8406,4341.5,True,True
329,5.471936,1133.977,56.613,9.8338,4330.5,True,True
330,5.488568,,,,7625.5,True,False
331,5.505200,,,,35142.0,True,False
332,5.521832,,,,64434.0,True,False
333,5.538464,,,,84773.0,True,False
334,5.555096,,,,102820.0,True,False
335,5.571728,,,,135034.5,True,False
336,5.588360,,,,219086.0,True,False
337,5.604992,,,,244870.5,True,False
338,5.621624,,,,258031.5,True,False
339,5.638256,,,,266577.0,True,False
340,5.654888,,,,274277.5,True,False
341,5.671520,,,,277389.5,True,False
342,5.688152,,,,278988.0,True,False
343,5.704784,,,,281010.0,True,False
344,5.721416,,,,281654.0,True,False
345,5.738048,,,,280686.5,True,False
346,5.754680,,,,281361.5,True,False
347,5.771312,,,,279298.0,True,False
348,5.787944,,,,276565.0,True,False
349,5.804576,,,,276728.0,True,False
350,5.821208,,,,270225.0,True,False
351,5.837840,,,,275951.5,True,False
352,5.854472,,,,270867.5,True,False
353,5.871104,,,,269985.5,True,False
354,5.887736,,,,266483.5,True,False
355,5.904368,,,,266034.5,True,False
356,5.921000,,,,262559.0,True,False
357,5.937632,,,,261002.0,True,False
358,5.954264,,,,258746.5,True,False
359,5.970896,,,,257304.0,True,False
360,5.987528,,,,256787.0,True,False
361,6.004160,,,,257683.0,True,False
362,6.020792,,,,258236.0,True,False
363,6.037424,,,,257837.5,True,False
364,6.054056,,,,255406.5,True,False
365,6.070688,,,,253135.5,True,False
366,6.087320,,,,250523.5,True,False
367,6.103952,,,,248414.5,True,False
368,6.120584,,,,240176.0,True,False
369,6.137216,,,,239963.0,True,False
370,6.153848,,,,226630.0,True,False
371,6.170480,,,,226488.5,True,False
372,6.187113,,,,226050.5,True,False
373,6.203745,,,,227491.0,True,False
374,6.220377,,,,225775.0,True,False
375,6.237009,,,,220047.5,True,False
376,6.253641,,,,214824.5,True,False
377,6.270273,,,,213115.0,True,False
378,6.286905,,,,226421.5,True,False
379,6.303537,,,,213872.0,True,False
380,6.320169,,,,208778.0,True,False
381,6.336801,,,,206343.5,True,False
382,6.353433,,,,206711.5,True,False
383,6.370065,,,,207172.5,True,False
384,6.386697,,,,202932.5,True,False
385,6.403329,,,,205993.0,True,False
386,6.419961,,,,201348.0,True,False
387,6.436593,,,,199165.0,True,False
388,6.453225,,,,196364.0,True,False
389,6.469857,,,,198249.5,True,False
390,6.486489,,,,192586.0,True,False
391,6.503121,,,,195107.5,True,False
392,6.519753,,,,196153.5,True,False
393,6.536385,,,,194911.5,True,False
394,6.553017,,,,193516.5,True,False
395,6.569649,,,,195032.5,True,False
396,6.586281,,,,193001.5,True,False
397,6.602913,,,,193002.0,True,False
398,6.619545,,,,179494.0,True,False
399,6.636177,,,,189157.0,True,False
400,6.652809,,,,189118.0,True,False
401,6.669441,,,,189913.5,True,False
402,6.686073,,,,191878.5,True,False
403,6.702705,,,,191337.5,True,False
404,6.719337,,,,190987.0,True,False
405,6.735969,,,,188709.5,True,False
406,6.752601,,,,186160.5,True,False
407,6.769233,,,,185955.0,True,False
408,6.785865,,,,185733.0,True,False
409,6.802497,,,,188136.0,True,False
410,6.819129,,,,188124.5,True,False
411,6.835761,,,,186239.0,True,False
412,6.852393,,,,186614.5,True,False
413,6.869025,,,,186886.5,True,False
414,6.885657,,,,187510.0,True,False
415,6.902289,,,,189968.5,True,False
416,6.918922,,,,188786.5,True,False
417,6.935554,,,,188851.5,True,False
418,6.952186,,,,189571.5,True,False
419,6.968818,,,,188934.0,True,False
420,6.985450,,,,190813.0,True,False
421,7.002082,,,,191858.5,True,False
422,7.018714,,,,191701.0,True,False
423,7.035346,,,,191138.5,True,False
424,7.051978,,,,187736.0,True,False
425,7.068610,,,,187600.5,True,False
426,7.085242,,,,188678.0,True,False
427,7.101874,,,,189774.5,True,False
428,7.118506,,,,187342.5,True,False
429,7.135138,,,,187991.0,True,False
430,7.151770,,,,189273.0,True,False
431,7.168402,,,,189041.5,True,False
432,7.185034,,,,188012.5,True,False
433,7.201666,,,,187633.0,True,False
434,7.218298,,,,187822.5,True,False
435,7.234930,,,,186671.0,True,False
436,7.251562,,,,185872.0,True,False
437,7.268194,,,,185179.0,True,False
438,7.284826,,,,184271.0,True,False
439,7.301458,,,,188193.0,True,False
440,7.318090,,,,189216.5,True,False
441,7.334722,,,,188899.5,True,False
442,7.351354,,,,188343.0,True,False
443,7.367986,,,,189117.0,True,False
444,7.384618,,,,188766.0,True,False
445,7.401250,,,,181598.0,True,False
446,7.417882,,,,183894.5,True,False
447,7.434514,,,,183653.0,True,False
448,7.451146,,,,184081.5,True,False
449,7.467778,,,,181968.0,True,False
450,7.484410,,,,178993.5,True,False
451,7.501042,,,,179975.5,True,False
452,7.517674,,,,182675.5,True,False
453,7.534306,,,,176761.0,True,False
454,7.550938,,,,176914.0,True,False
455,7.567570,,,,172795.5,True,False
456,7.584202,,,,172996.5,True,False
457,7.600834,,,,173538.0,True,False
458,7.617466,,,,171081.0,True,False
459,7.634098,,,,138354.0,True,False
460,7.650731,,,,138072.0,True,False
461,7.667363,,,,128293.0,True,False
462,7.683995,,,,130326.0,True,False
463,7.700627,,,,134272.0,True,False
464,7.717259,,,,140845.5,True,False
465,7.733891,,,,116357.5,True,False
466,7.750523,,,,78029.5,True,False
467,7.767155,,,,46545.5,True,False
468,7.783787,,,,14519.5,True,False
469,7.800419,1195.647,118.283,20.5460,4325.0,True,True
470,7.817051,1195.496,118.132,20.5199,4346.5,True,True
471,7.833683,1195.526,118.162,20.5251,4354.5,True,True
472,7.850315,1195.335,117.971,20.4919,4367.5,True,True
473,7.866947,1195.385,118.021,20.5006,4381.5,True,True
474,7.883579,1195.395,118.031,20.5023,4375.0,True,True
475,7.900211,1195.425,118.061,20.5075,4380.5,True,True
476,7.916843,1195.525,118.161,20.5249,4390.5,True,True
477,7.933475,1195.545,118.181,20.5284,4390.5,True,True
478,7.950107,1195.485,118.121,20.5180,4386.5,True,True
479,7.966739,1195.495,118.131,20.5197,4387.5,True,True
480,7.983371,1195.465,118.101,20.5145,4378.5,True,True
481,8.000003,1195.465,118.101,20.5145,4378.5,True,True
482,8.016635,1195.475,118.111,20.5163,4379.5,True,True
483,8.033267,1195.485,118.121,20.5180,4382.5,True,True
484,8.049899,1195.485,118.121,20.5180,4382.5,True,True
485,8.066531,1195.485,118.121,20.5180,4380.5,True,True
486,8.083163,1195.495,118.131,20.5197,4383.5,True,True
487,8.099795,1195.535,118.171,20.5266,4395.5,True,True
488,8.116427,1195.544,118.180,20.5282,4394.5,True,True
489,8.133059,1195.515,118.151,20.5231,4388.5,True,True
490,8.149691,1195.525,118.161,20.5249,4390.5,True,True
491,8.166323,1195.525,118.161,20.5249,4390.5,True,True
492,8.182955,1195.425,118.061,20.5075,4378.5,True,True
493,8.199587,1195.465,118.101,20.5145,4382.5,True,True
494,8.216219,1195.525,118.161,20.5249,4388.0,True,True
495,8.232851,1195.405,118.041,20.5041,4384.5,True,True
496,8.249483,1195.555,118.191,20.5301,4406.5,True,True
497,8.266115,1195.518,118.154,20.5238,4507.0,True,True
498,8.282747,1195.360,117.996,20.4961,4473.0,True,True
499,8.299379,1195.634,118.270,20.5439,4408.5,True,True
500,8.316011,1195.764,118.400,20.5663,4414.0,True,True
501,8.332643,1195.813,118.449,20.5749,4429.5,True,True
502,8.349275,1196.033,118.669,20.6132,4431.5,True,True
503,8.365907,1195.944,118.580,20.5976,4424.0,True,True
504,8.382540,1195.753,118.389,20.5646,4421.5,True,True
505,8.399172,1195.644,118.280,20.5455,4418.0,True,True
506,8.415804,1195.644,118.280,20.5455,4418.0,True,True
507,8.432436,1195.684,118.320,20.5525,4422.0,True,True
508,8.449068,1195.703,118.339,20.5559,4433.0,True,True
509,8.465700,1195.693,118.329,20.5541,4432.5,True,True
510,8.482332,1195.684,118.320,20.5525,4416.0,True,True
511,8.498964,1195.654,118.290,20.5473,4412.0,True,True
512,8.515596,1195.684,118.320,20.5525,4416.0,True,True
513,8.532228,1195.634,118.270,20.5438,4416.0,True,True
514,8.548860,1195.475,118.111,20.5162,4444.0,True,True
515,8.565492,1195.505,118.141,20.5214,4457.0,True,True
516,8.582124,1195.474,118.110,20.5161,4417.5,True,True
517,8.598756,1195.525,118.161,20.5248,4397.0,True,True
518,8.615388,1195.564,118.200,20.5318,4408.5,True,True
519,8.632020,1195.574,118.210,20.5335,4404.0,True,True
520,8.648652,1195.644,118.280,20.5455,4417.0,True,True
521,8.665284,1195.644,118.280,20.5455,4417.0,True,True
522,8.681916,1195.674,118.310,20.5507,4420.0,True,True
523,8.698548,1195.684,118.320,20.5524,4422.0,True,True
524,8.715180,1195.684,118.320,20.5524,4422.0,True,True
525,8.731812,1195.674,118.310,20.5507,4417.0,True,True
526,8.748444,1195.673,118.309,20.5507,4435.5,True,True
527,8.765076,1195.663,118.299,20.5489,4437.5,True,True
528,8.781708,1195.294,117.930,20.4848,4486.0,True,True
529,8.798340,1195.513,118.149,20.5228,4459.0,True,True
530,8.814972,1195.433,118.069,20.5089,4457.0,True,True
531,8.831604,1195.383,118.019,20.5002,4462.0,True,True
532,8.848236,1195.683,118.319,20.5524,4432.5,True,True
533,8.864868,1195.713,118.349,20.5576,4438.0,True,True
534,8.881500,1195.684,118.320,20.5525,4422.0,True,True
535,8.898132,1195.694,118.330,20.5542,4423.5,True,True
536,8.914764,1195.714,118.350,20.5576,4419.0,True,True
537,8.931396,1195.673,118.309,20.5507,4411.5,True,True
538,8.948028,1195.693,118.329,20.5542,4413.5,True,True
539,8.964660,1195.703,118.339,20.5559,4420.0,True,True
540,8.981292,1195.704,118.340,20.5559,4424.0,True,True
541,8.997924,1195.704,118.340,20.5559,4424.0,True,True
542,9.014556,1195.553,118.189,20.5297,4449.0,True,True
543,9.031188,1195.503,118.139,20.5210,4451.5,True,True
544,9.047820,1195.453,118.089,20.5124,4460.0,True,True
545,9.064452,1195.513,118.149,20.5228,4448.5,True,True
546,9.081084,1195.553,118.189,20.5297,4450.0,True,True
547,9.097716,1195.593,118.229,20.5368,4428.5,True,True
548,9.114349,1195.644,118.280,20.5455,4423.5,True,True
549,9.130981,1195.714,118.350,20.5577,4417.0,True,True
550,9.147613,1195.623,118.259,20.5420,4416.0,True,True
551,9.164245,1195.603,118.239,20.5385,4414.0,True,True
552,9.180877,1195.603,118.239,20.5385,4417.0,True,True
553,9.197509,1195.603,118.239,20.5385,4417.0,True,True
554,9.214141,1195.653,118.289,20.5472,4423.0,True,True
555,9.230773,1195.673,118.309,20.5507,4427.5,True,True
556,9.247405,1195.673,118.309,20.5507,4427.5,True,True
557,9.264037,1195.663,118.299,20.5489,4441.0,True,True
558,9.280669,1195.463,118.099,20.5141,4469.5,True,True
559,9.297301,1195.284,117.920,20.4830,4505.0,True,True
560,9.313933,1195.376,118.012,20.4990,4443.5,True,True
561,9.330565,1195.496,118.132,20.5199,4416.0,True,True
562,9.347197,1195.376,118.012,20.4990,4423.5,True,True
563,9.363829,1195.334,117.970,20.4917,4456.0,True,True
564,9.380461,1195.634,118.270,20.5437,4433.0,True,True
565,9.397093,1195.674,118.310,20.5507,4424.5,True,True
566,9.413725,1195.633,118.269,20.5437,4421.0,True,True
567,9.430357,1195.663,118.299,20.5488,4421.5,True,True
