frame,time_s,x_px,y_px,area_px,detected
322,5.355506,1137.55,465.67,4425.0,True
323,5.372138,1137.59,465.64,4420.0,True
324,5.388770,1137.63,465.71,4425.0,True
325,5.405402,1137.68,465.72,4420.0,True
326,5.422034,1137.74,465.64,4430.0,True
327,5.438666,1137.80,465.58,4415.0,True
328,5.455298,1137.71,465.71,4418.5,True
329,5.471930,1137.49,465.83,4433.5,True
330,5.488562,1137.55,465.87,4448.0,True
331,5.505194,1137.63,465.78,4425.0,True
332,5.521826,1137.65,465.73,4416.0,True
333,5.538458,1137.60,465.72,4420.0,True
334,5.555090,1137.65,465.73,4423.0,True
335,5.571723,1137.72,465.76,4444.0,True
336,5.588355,1137.82,465.61,4440.5,True
337,5.604987,1137.85,465.60,4441.5,True
338,5.621619,1137.80,465.59,4445.0,True
339,5.638251,1137.69,465.70,4449.0,True
340,5.654883,1137.71,465.66,4445.5,True
341,5.671515,1137.71,465.64,4442.0,True
342,5.688147,1137.60,465.70,4426.0,True
343,5.704779,1137.65,465.61,4421.5,True
344,5.721411,1137.66,465.63,4424.5,True
345,5.738043,1137.59,465.70,4442.5,True
346,5.754675,1137.72,465.61,4430.0,True
347,5.771307,1137.74,465.62,4438.0,True
348,5.787939,1137.79,465.41,4417.0,True
349,5.804571,1137.87,465.26,4432.5,True
350,5.821203,1137.62,465.42,4428.0,True
351,5.837835,1137.61,465.34,4422.5,True
352,5.854467,1137.29,465.48,4394.5,True
353,5.871099,1137.45,465.71,4442.5,True
354,5.887731,1137.42,465.72,4431.0,True
355,5.904363,1137.46,465.76,4439.0,True
356,5.920995,1137.35,465.80,4442.0,True
357,5.937627,1137.30,465.82,4447.5,True
358,5.954259,1137.20,465.83,4435.0,True
359,5.970891,1137.29,465.89,4459.0,True
360,5.987523,1137.38,465.65,4424.5,True
361,6.004155,1137.38,465.67,4419.5,True
362,6.020787,1137.52,465.58,4420.5,True
363,6.037419,1137.72,465.36,4428.5,True
364,6.054051,1137.52,465.21,4382.5,True
365,6.070683,1137.55,465.24,4385.5,True
366,6.087315,1137.47,465.31,4394.5,True
367,6.103947,1137.52,465.30,4396.0,True
368,6.120579,1137.46,465.29,4395.0,True
369,6.137211,1137.46,465.64,4411.0,True
370,6.153843,1137.46,465.68,4420.0,True
371,6.170475,1137.51,465.73,4426.0,True
372,6.187107,1137.52,465.72,4427.0,True
373,6.203739,1137.49,465.71,4423.5,True
374,6.220371,1137.68,465.66,4442.5,True
375,6.237003,1137.64,465.57,4424.0,True
376,6.253635,1137.62,465.80,4452.0,True
377,6.270267,1137.58,465.88,4467.0,True
378,6.286899,1137.41,465.94,4455.0,True
379,6.303531,1137.41,465.88,4455.5,True
380,6.320163,1137.41,465.83,4451.5,True
381,6.336795,1137.22,465.70,4423.5,True
382,6.353427,1137.36,465.74,4430.0,True
383,6.370059,1137.35,465.74,4431.0,True
384,6.386691,1137.54,465.70,4426.0,True
385,6.403323,1814.89,24.46,10885.0,True
386,6.419955,1764.16,44.84,30188.5,True
387,6.436587,1731.73,74.70,46808.5,True
388,6.453219,1708.21,107.42,60773.0,True
389,6.469851,1689.16,135.26,74837.5,True
390,6.486483,1677.19,156.56,89967.0,True
391,6.503115,1670.32,170.83,108033.5,True
392,6.519747,1662.65,180.74,126452.5,True
393,6.536379,1652.77,188.28,143345.0,True
394,6.553011,1641.35,193.28,158316.5,True
395,6.569643,1626.94,196.82,170234.0,True
396,6.586275,1613.60,199.37,179718.5,True
397,6.602907,1603.18,199.29,188652.5,True
398,6.619539,1599.99,194.68,202786.0,True
399,6.636171,1591.68,192.00,212460.5,True
400,6.652803,1578.33,194.24,213728.5,True
401,6.669435,1572.43,190.28,223774.5,True
402,6.686067,1565.01,187.96,231146.5,True
403,6.702699,1556.55,187.20,235556.5,True
404,6.719331,1548.80,186.74,240633.0,True
405,6.735963,1542.38,185.36,246126.0,True
406,6.752595,1535.19,185.04,251555.0,True
407,6.769227,1528.21,185.20,255712.0,True
408,6.785859,1520.64,184.87,262369.0,True
409,6.802491,1486.69,177.36,302498.0,True
410,6.819123,1480.86,178.79,306394.5,True
411,6.835755,1475.92,178.73,310531.0,True
412,6.852387,1471.47,179.22,313435.0,True
413,6.869019,1467.31,179.60,314490.0,True
414,6.885651,1464.55,179.25,316305.0,True
415,6.902283,1461.19,179.39,318248.0,True
416,6.918915,1458.07,180.11,320434.0,True
417,6.935547,1454.44,181.62,323248.0,True
418,6.952179,1449.03,184.83,324932.5,True
419,6.968811,1446.02,186.95,330294.0,True
420,6.985443,1432.32,194.16,323034.5,True
421,7.002075,1430.39,196.45,327638.5,True
422,7.018707,1421.62,203.03,319953.0,True
423,7.035339,1407.95,210.91,308667.0,True
424,7.051971,1406.63,213.73,308745.0,True
425,7.068603,1404.28,217.74,304546.5,True
426,7.085235,1398.10,218.47,304646.5,True
427,7.101867,1396.28,218.62,304290.5,True
428,7.118499,1398.33,215.60,308786.0,True
429,7.135131,1399.52,215.47,307765.0,True
430,7.151763,1395.54,222.59,288151.0,True
431,7.168395,1395.19,221.90,285321.0,True
432,7.185027,1390.98,222.85,280275.5,True
433,7.201659,1390.25,223.57,279047.0,True
434,7.218291,1382.40,228.03,275343.5,True
435,7.234923,1380.88,226.79,269641.5,True
436,7.251555,1378.25,228.61,266354.5,True
437,7.268187,1375.86,229.79,260680.5,True
438,7.284819,1371.13,232.46,255308.0,True
439,7.301451,1370.37,230.83,257446.5,True
440,7.318083,1350.17,237.12,233124.0,True
441,7.334715,1351.68,237.23,233902.0,True
442,7.351347,1337.70,242.61,218122.5,True
443,7.367979,1338.73,242.32,218473.0,True
444,7.384611,1337.39,242.81,217030.0,True
445,7.401243,1340.63,242.89,219439.5,True
446,7.417875,1340.06,242.36,220506.0,True
447,7.434507,1339.01,242.30,219071.5,True
448,7.451139,1334.90,243.04,213608.0,True
449,7.467771,1335.89,242.93,212529.0,True
450,7.484403,1340.58,237.79,220821.5,True
451,7.501035,1341.54,238.25,220617.0,True
452,7.517667,1335.86,246.12,215873.0,True
453,7.534299,1334.05,247.82,215664.5,True
454,7.550931,1333.11,247.70,214680.5,True
455,7.567563,1332.39,248.27,213207.5,True
456,7.584195,1331.86,248.70,211647.5,True
457,7.600827,1333.39,248.39,213491.5,True
458,7.617459,1333.53,248.37,214277.0,True
459,7.634091,1331.96,248.71,212428.0,True
460,7.650723,1332.21,248.59,211524.0,True
461,7.667355,1331.22,248.77,209660.0,True
462,7.683987,1332.04,248.65,209380.5,True
463,7.700619,1333.42,247.82,209809.5,True
464,7.717251,1332.08,247.35,207814.0,True
465,7.733883,1334.15,247.83,208885.0,True
466,7.750515,1333.19,247.05,208295.5,True
467,7.767147,1333.70,247.29,208213.5,True
468,7.783780,1337.73,248.29,208009.0,True
469,7.800412,1341.47,247.50,209396.0,True
470,7.817044,1344.77,247.18,209167.0,True
471,7.833676,1344.71,247.51,207762.0,True
472,7.850308,1344.03,246.10,208224.0,True
473,7.866940,1347.71,246.68,208447.0,True
474,7.883572,1350.71,246.88,208488.0,True
475,7.900204,1353.00,247.15,209266.5,True
476,7.916836,1354.54,248.21,208867.5,True
477,7.933468,1356.78,249.31,209466.0,True
478,7.950100,1357.60,248.11,209595.5,True
479,7.966732,1357.89,248.40,209787.0,True
480,7.983364,1362.70,239.48,221752.0,True
481,7.999996,1360.02,246.29,215483.0,True
482,8.016628,1361.35,246.87,215732.0,True
483,8.033260,1359.24,247.43,213786.5,True
484,8.049892,1358.03,247.20,212286.5,True
485,8.066524,1357.03,246.74,211403.0,True
486,8.083156,1360.63,245.70,213450.5,True
487,8.099788,1362.05,245.67,213527.0,True
488,8.116420,1361.20,246.02,212399.0,True
489,8.133052,1362.08,245.89,212327.5,True
490,8.149684,1358.83,245.96,209781.5,True
491,8.166316,1361.88,246.17,209908.5,True
492,8.182948,1362.12,246.24,208817.5,True
493,8.199580,1363.60,246.12,208732.5,True
494,8.216212,1367.11,244.94,210695.5,True
495,8.232844,1366.08,244.14,210136.0,True
496,8.249476,1365.36,243.98,208295.5,True
497,8.266108,1366.82,243.67,209097.5,True
498,8.282740,1367.71,243.08,209971.5,True
499,8.299372,1368.33,243.21,210168.0,True
500,8.316004,1368.41,243.00,210733.0,True
501,8.332636,1366.27,242.25,207921.0,True
502,8.349268,1366.65,242.14,208174.0,True
503,8.365900,1367.62,242.16,207949.0,True
504,8.382532,1368.03,241.84,208787.5,True
505,8.399164,1366.16,240.60,207763.5,True
506,8.415796,1365.84,240.45,207315.5,True
507,8.432428,1364.32,240.57,206179.5,True
508,8.449060,1364.55,240.42,206171.0,True
509,8.465692,1364.58,240.36,206113.5,True
510,8.482324,1367.15,240.90,206788.0,True
511,8.498956,1367.83,241.34,207141.5,True
512,8.515588,1367.18,241.25,206771.0,True
513,8.532220,1368.79,240.55,208635.5,True
514,8.548852,1368.69,240.07,208722.0,True
515,8.565484,1367.27,239.93,207154.0,True
516,8.582116,1367.87,239.51,206730.5,True
517,8.598748,1373.29,234.07,204291.5,True
518,8.615380,1374.06,233.36,203265.5,True
519,8.632012,1374.49,231.63,203029.5,True
520,8.648644,1376.16,229.95,205444.5,True
521,8.665276,1383.59,223.19,210911.0,True
522,8.681908,1381.74,221.23,207052.5,True
523,8.698540,1383.18,218.76,206823.0,True
524,8.715172,1387.19,215.76,207690.0,True
525,8.731804,1387.88,212.89,204248.5,True
526,8.748436,1387.39,207.64,200761.0,True
527,8.765068,1394.36,202.57,199400.0,True
528,8.781700,1412.96,211.17,162851.5,True
529,8.798332,1434.32,203.01,165936.0,True
530,8.814964,1444.66,194.56,159428.5,True
531,8.831596,1458.39,183.49,152721.0,True
532,8.848228,1479.99,167.91,151335.0,True
533,8.864860,1493.45,154.16,140609.5,True
534,8.881492,1513.09,135.85,140944.0,True
535,8.898124,1560.70,111.42,129704.5,True
536,8.914756,1578.97,88.44,120868.0,True
537,8.931388,1613.63,70.95,85691.5,True
538,8.948020,1649.27,49.46,54489.5,True
539,8.964652,1744.21,32.26,22258.0,True
540,8.981284,1874.53,22.15,4388.5,True
541,8.997916,1196.19,464.44,4364.5,True
542,9.014548,1196.24,464.45,4384.5,True
543,9.031180,1196.20,464.46,4402.5,True
544,9.047812,1196.29,464.52,4405.0,True
545,9.064444,1196.29,464.55,4409.5,True
546,9.081076,1196.28,464.51,4412.0,True
547,9.097708,1196.23,464.57,4391.0,True
548,9.114340,1196.21,464.54,4389.0,True
549,9.130972,1196.21,464.54,4387.5,True
550,9.147604,1196.26,464.49,4381.5,True
551,9.164236,1196.21,464.43,4388.0,True
552,9.180868,1196.29,464.37,4385.0,True
553,9.197500,1196.24,464.37,4386.0,True
554,9.214132,1196.26,464.39,4389.0,True
555,9.230764,1196.27,464.39,4385.0,True
556,9.247396,1196.27,464.39,4385.0,True
557,9.264028,1196.36,464.42,4388.0,True
558,9.280660,1196.36,464.40,4389.5,True
559,9.297292,1196.25,464.46,4400.0,True
560,9.313924,1196.30,464.70,4409.0,True
561,9.330556,1196.23,464.82,4434.5,True
562,9.347188,1196.43,464.80,4432.0,True
563,9.363820,1196.29,464.37,4485.0,True
564,9.380452,1196.31,464.30,4467.5,True
565,9.397084,1196.39,464.53,4483.0,True
566,9.413716,1196.46,465.09,4486.0,True
567,9.430348,1196.36,465.17,4499.0,True
568,9.446980,1196.44,465.06,4480.5,True
569,9.463612,1196.29,464.93,4487.0,True
570,9.480244,1196.52,464.88,4451.0,True
571,9.496876,1196.64,464.85,4447.5,True
572,9.513508,1196.59,464.69,4468.5,True
573,9.530140,1196.59,464.69,4468.5,True
574,9.546772,1196.61,464.94,4456.5,True
575,9.563404,1196.60,464.89,4442.0,True
576,9.580036,1196.57,464.64,4475.5,True
577,9.596668,1196.42,464.72,4490.5,True
578,9.613300,1196.41,464.88,4491.5,True
579,9.629932,1196.40,464.94,4480.5,True
580,9.646564,1196.34,464.81,4478.0,True
581,9.663196,1196.39,464.63,4503.5,True
582,9.679828,1196.45,464.73,4494.5,True
583,9.696460,1196.53,464.75,4501.0,True
584,9.713092,1196.46,464.91,4485.0,True
585,9.729724,1196.51,464.89,4475.5,True
586,9.746356,1196.53,465.03,4464.5,True
587,9.762988,1196.41,464.92,4452.0,True
588,9.779620,1196.54,464.78,4473.5,True
589,9.796252,1196.57,464.79,4462.5,True
590,9.812884,1196.53,464.80,4462.0,True
591,9.829516,1196.53,464.85,4454.0,True
592,9.846148,1196.52,464.95,4451.5,True
593,9.862780,1196.53,464.91,4449.0,True
594,9.879412,1196.50,464.88,4450.0,True
595,9.896044,1196.53,464.84,4442.5,True
596,9.912676,1196.50,464.86,4411.5,True
597,9.929308,1196.44,464.82,4410.5,True
598,9.945940,1196.41,464.83,4411.0,True
599,9.962572,1196.41,464.79,4414.5,True
600,9.979204,1196.27,464.62,4430.0,True
601,9.995836,1196.31,464.65,4434.0,True
602,10.012469,1196.31,464.73,4408.0,True
603,10.029101,1196.33,464.77,4410.5,True
604,10.045733,1196.38,464.85,4393.5,True
605,10.062365,1196.35,464.83,4397.5,True
