frame,time_s,x_px,y_px,area_px,detected
395,6.569649,1346.50,254.49,195032.5,True
396,6.586281,1347.02,253.79,193001.5,True
397,6.602913,1346.49,254.13,193002.0,True
398,6.619545,1342.06,249.31,179494.0,True
399,6.636177,1345.45,252.14,189157.0,True
400,6.652809,1347.60,251.81,189118.0,True
401,6.669441,1348.48,251.59,189913.5,True
402,6.686073,1351.17,251.23,191878.5,True
403,6.702705,1353.48,251.03,191337.5,True
404,6.719337,1354.82,250.50,190987.0,True
405,6.735969,1352.66,249.43,188709.5,True
406,6.752601,1350.26,249.50,186160.5,True
407,6.769233,1352.46,248.72,185955.0,True
408,6.785865,1354.71,248.02,185733.0,True
409,6.802497,1360.02,248.34,188136.0,True
410,6.819129,1360.42,249.00,188124.5,True
411,6.835761,1361.25,248.63,186239.0,True
412,6.852393,1362.50,248.67,186614.5,True
413,6.869025,1364.84,248.44,186886.5,True
414,6.885657,1366.38,248.12,187510.0,True
415,6.902289,1372.31,248.44,189968.5,True
416,6.918922,1372.91,248.69,188786.5,True
417,6.935554,1373.00,247.59,188851.5,True
418,6.952186,1375.06,247.84,189571.5,True
419,6.968818,1374.53,247.66,188934.0,True
420,6.985450,1373.46,247.30,190813.0,True
421,7.002082,1375.56,248.29,191858.5,True
422,7.018714,1375.63,247.61,191701.0,True
423,7.035346,1376.03,247.44,191138.5,True
424,7.051978,1373.30,245.82,187736.0,True
425,7.068610,1372.80,245.83,187600.5,True
426,7.085242,1374.94,245.39,188678.0,True
427,7.101874,1377.92,245.01,189774.5,True
428,7.118506,1373.92,243.96,187342.5,True
429,7.135138,1375.84,243.99,187991.0,True
430,7.151770,1379.20,244.40,189273.0,True
431,7.168402,1380.30,244.39,189041.5,True
432,7.185034,1378.28,243.35,188012.5,True
433,7.201666,1378.14,242.82,187633.0,True
434,7.218298,1378.30,242.92,187822.5,True
435,7.234930,1380.24,244.71,186671.0,True
436,7.251562,1380.30,244.83,185872.0,True
437,7.268194,1380.55,244.53,185179.0,True
438,7.284826,1380.04,245.02,184271.0,True
439,7.301458,1383.30,241.90,188193.0,True
440,7.318090,1384.39,241.75,189216.5,True
441,7.334722,1383.41,241.21,188899.5,True
442,7.351354,1383.51,241.28,188343.0,True
443,7.367986,1385.00,241.34,189117.0,True
444,7.384618,1384.32,241.16,188766.0,True
445,7.401250,1386.59,237.43,181598.0,True
446,7.417882,1388.58,235.62,183894.5,True
447,7.434514,1387.01,234.68,183653.0,True
448,7.451146,1387.28,235.18,184081.5,True
449,7.467778,1387.08,237.20,181968.0,True
450,7.484410,1385.25,237.46,178993.5,True
451,7.501042,1386.22,234.15,179975.5,True
452,7.517674,1390.72,230.84,182675.5,True
453,7.534306,1389.96,231.46,176761.0,True
454,7.550938,1388.87,224.99,176914.0,True
455,7.567570,1388.05,220.86,172795.5,True
456,7.584202,1390.89,215.58,172996.5,True
457,7.600834,1393.76,205.81,173538.0,True
458,7.617466,1400.57,198.57,171081.0,True
459,7.634098,1420.91,205.83,138354.0,True
460,7.650731,1439.05,197.50,138072.0,True
461,7.667363,1456.88,185.30,128293.0,True
462,7.683995,1490.35,167.67,130326.0,True
463,7.700627,1507.14,147.01,134272.0,True
464,7.717259,1540.84,124.51,140845.5,True
465,7.733891,1556.55,93.18,116357.5,True
466,7.750523,1626.32,78.43,78029.5,True
467,7.767155,1716.39,55.97,46545.5,True
468,7.783787,1824.78,50.15,14519.5,True
469,7.800419,1198.87,463.44,4325.0,True
470,7.817051,1198.72,463.47,4346.5,True
471,7.833683,1198.75,463.51,4354.5,True
472,7.850315,1198.56,463.63,4367.5,True
473,7.866947,1198.61,463.64,4381.5,True
474,7.883579,1198.62,463.66,4375.0,True
475,7.900211,1198.65,463.67,4380.5,True
476,7.916843,1198.75,463.67,4390.5,True
477,7.933475,1198.77,463.64,4390.5,True
478,7.950107,1198.71,463.66,4386.5,True
479,7.966739,1198.72,463.67,4387.5,True
480,7.983371,1198.69,463.62,4378.5,True
481,8.000003,1198.69,463.62,4378.5,True
482,8.016635,1198.70,463.62,4379.5,True
483,8.033267,1198.71,463.64,4382.5,True
484,8.049899,1198.71,463.64,4382.5,True
485,8.066531,1198.71,463.63,4380.5,True
486,8.083163,1198.72,463.65,4383.5,True
487,8.099795,1198.76,463.71,4395.5,True
488,8.116427,1198.77,463.77,4394.5,True
489,8.133059,1198.74,463.73,4388.5,True
490,8.149691,1198.75,463.65,4390.5,True
491,8.166323,1198.75,463.65,4390.5,True
492,8.182955,1198.65,463.66,4378.5,True
493,8.199587,1198.69,463.64,4382.5,True
494,8.216219,1198.75,463.65,4388.0,True
495,8.232851,1198.63,463.66,4384.5,True
496,8.249483,1198.78,463.68,4406.5,True
497,8.266115,1198.74,463.16,4507.0,True
498,8.282747,1198.58,463.01,4473.0,True
499,8.299379,1198.86,463.78,4408.5,True
500,8.316011,1198.99,463.87,4414.0,True
501,8.332643,1199.04,463.95,4429.5,True
502,8.349275,1199.26,463.92,4431.5,True
503,8.365907,1199.17,463.88,4424.0,True
504,8.382540,1198.98,463.89,4421.5,True
505,8.399172,1198.87,463.88,4418.0,True
506,8.415804,1198.87,463.88,4418.0,True
507,8.432436,1198.91,463.86,4422.0,True
508,8.449068,1198.93,463.92,4433.0,True
509,8.465700,1198.92,463.91,4432.5,True
510,8.482332,1198.91,463.83,4416.0,True
511,8.498964,1198.88,463.80,4412.0,True
512,8.515596,1198.91,463.83,4416.0,True
513,8.532228,1198.86,463.82,4416.0,True
514,8.548860,1198.70,463.71,4444.0,True
515,8.565492,1198.73,463.71,4457.0,True
516,8.582124,1198.70,463.75,4417.5,True
517,8.598756,1198.75,463.72,4397.0,True
518,8.615388,1198.79,463.74,4408.5,True
519,8.632020,1198.80,463.76,4404.0,True
520,8.648652,1198.87,463.83,4417.0,True
521,8.665284,1198.87,463.83,4417.0,True
522,8.681916,1198.90,463.85,4420.0,True
523,8.698548,1198.91,463.87,4422.0,True
524,8.715180,1198.91,463.87,4422.0,True
525,8.731812,1198.90,463.85,4417.0,True
526,8.748444,1198.90,463.91,4435.5,True
527,8.765076,1198.89,463.96,4437.5,True
528,8.781708,1198.52,463.82,4486.0,True
529,8.798340,1198.74,463.98,4459.0,True
530,8.814972,1198.66,463.97,4457.0,True
531,8.831604,1198.61,463.95,4462.0,True
532,8.848236,1198.91,463.91,4432.5,True
533,8.864868,1198.94,463.94,4438.0,True
534,8.881500,1198.91,463.86,4422.0,True
535,8.898132,1198.92,463.87,4423.5,True
536,8.914764,1198.94,463.87,4419.0,True
537,8.931396,1198.90,463.90,4411.5,True
538,8.948028,1198.92,463.89,4413.5,True
539,8.964660,1198.93,463.91,4420.0,True
540,8.981292,1198.93,463.87,4424.0,True
541,8.997924,1198.93,463.87,4424.0,True
542,9.014556,1198.78,463.97,4449.0,True
543,9.031188,1198.73,463.98,4451.5,True
544,9.047820,1198.68,463.93,4460.0,True
545,9.064452,1198.74,463.96,4448.5,True
546,9.081084,1198.78,463.97,4450.0,True
547,9.097716,1198.82,463.89,4428.5,True
548,9.114349,1198.87,463.87,4423.5,True
549,9.130981,1198.94,463.85,4417.0,True
550,9.147613,1198.85,463.89,4416.0,True
551,9.164245,1198.83,463.90,4414.0,True
552,9.180877,1198.83,463.94,4417.0,True
553,9.197509,1198.83,463.94,4417.0,True
554,9.214141,1198.88,463.91,4423.0,True
555,9.230773,1198.90,463.89,4427.5,True
556,9.247405,1198.90,463.89,4427.5,True
557,9.264037,1198.89,463.96,4441.0,True
558,9.280669,1198.69,463.98,4469.5,True
559,9.297301,1198.51,463.86,4505.0,True
560,9.313933,1198.60,463.55,4443.5,True
561,9.330565,1198.72,463.47,4416.0,True
562,9.347197,1198.60,463.52,4423.5,True
563,9.363829,1198.56,463.81,4456.0,True
564,9.380461,1198.86,463.88,4433.0,True
565,9.397093,1198.90,463.87,4424.5,True
566,9.413725,1198.86,463.92,4421.0,True
567,9.430357,1198.89,463.99,4421.5,True
568,9.446989,1198.93,463.99,4423.5,True
569,9.463621,1198.84,464.08,4408.0,True
570,9.480253,1198.83,463.90,4414.0,True
571,9.496885,1198.87,463.88,4418.0,True
572,9.513517,1198.89,463.87,4424.5,True
573,9.530149,1198.85,463.97,4442.5,True
574,9.546781,1198.79,464.01,4450.5,True
575,9.563413,1198.68,464.01,4469.0,True
576,9.580045,1198.56,464.03,4487.5,True
577,9.596677,1198.55,463.99,4491.0,True
578,9.613309,1198.76,464.23,4491.0,True
579,9.629941,1198.79,464.13,4472.0,True
580,9.646573,1198.87,464.00,4449.0,True
581,9.663205,1198.93,463.96,4428.0,True
582,9.679837,1198.82,463.86,4406.0,True
583,9.696469,1198.79,463.84,4403.0,True
584,9.713101,1198.79,463.84,4403.0,True
585,9.729733,1198.60,464.00,4372.0,True
586,9.746365,1198.58,463.97,4374.0,True
587,9.762997,1198.72,463.83,4387.0,True
588,9.779629,1198.75,463.78,4391.5,True
589,9.796261,1198.86,463.81,4414.0,True
590,9.812893,1198.87,463.91,4431.5,True
591,9.829526,1198.89,463.97,4443.0,True
592,9.846158,1198.79,464.06,4460.5,True
593,9.862790,1198.77,464.08,4463.5,True
594,9.879422,1198.77,464.04,4455.5,True
595,9.896054,1198.83,464.06,4460.0,True
596,9.912686,1198.89,463.84,4419.0,True
597,9.929318,1198.92,463.84,4418.5,True
598,9.945950,1198.89,463.82,4416.0,True
599,9.962582,1198.81,463.86,4411.5,True
600,9.979214,1198.79,463.84,4403.0,True
601,9.995846,1198.79,463.84,4403.0,True
602,10.012478,1198.79,463.78,4400.0,True
603,10.029110,1198.89,463.81,4390.5,True
604,10.045742,1198.96,463.84,4408.5,True
605,10.062374,1198.95,463.90,4425.0,True
