frame,time_s,x_px,y_px,area_px,detected
138,2.295150,1350.24,165.82,274375.0,True
139,2.311781,1351.05,165.75,274126.5,True
140,2.328413,1352.03,165.81,274408.5,True
141,2.345045,1352.89,166.01,274731.0,True
142,2.361676,1353.59,166.14,274962.0,True
143,2.378308,1354.03,166.40,275511.0,True
144,2.394939,1354.60,166.68,276325.5,True
145,2.411571,1355.50,167.01,277584.0,True
146,2.428202,1355.71,167.35,278614.0,True
147,2.444834,1355.51,167.75,279672.5,True
148,2.461465,1355.40,167.96,280334.0,True
149,2.478097,1355.02,168.01,280664.5,True
150,2.494728,1354.84,167.97,280685.0,True
151,2.511360,1354.02,167.83,280313.0,True
152,2.527991,1353.19,168.00,280071.0,True
153,2.544623,1352.22,169.16,280900.0,True
154,2.561254,1352.42,169.35,280904.0,True
155,2.577886,1352.13,169.33,280845.5,True
156,2.594517,1352.00,169.30,280735.5,True
157,2.611149,1351.55,169.19,280263.5,True
158,2.627780,1351.33,169.29,279952.0,True
159,2.644412,1351.45,169.24,279658.5,True
160,2.661043,1351.60,169.38,279501.5,True
161,2.677675,1352.26,169.39,279345.0,True
162,2.694306,1352.71,169.66,279623.5,True
163,2.710938,1353.54,169.71,279582.0,True
164,2.727570,1354.20,169.71,279410.0,True
165,2.744201,1354.70,169.88,279440.0,True
166,2.760833,1355.33,169.73,279002.5,True
167,2.777464,1355.71,169.38,278459.5,True
168,2.794096,1356.21,169.20,278215.0,True
169,2.810727,1356.11,169.07,278085.5,True
170,2.827359,1359.62,164.05,273295.0,True
171,2.843990,1359.54,163.49,272418.0,True
172,2.860622,1359.87,162.86,271446.0,True
173,2.877253,1359.88,162.24,270123.0,True
174,2.893885,1360.43,161.72,269103.5,True
175,2.910516,1361.09,161.49,268670.5,True
176,2.927148,1361.47,161.53,268541.5,True
177,2.943779,1362.06,161.52,268526.0,True
178,2.960411,1362.95,161.82,268832.5,True
179,2.977042,1363.48,162.15,269475.5,True
180,2.993674,1364.15,162.58,270348.5,True
181,3.010305,1364.46,162.67,270599.5,True
182,3.026937,1365.02,162.85,271293.0,True
183,3.043568,1365.15,163.02,271784.5,True
184,3.060200,1365.48,163.39,272836.0,True
185,3.076831,1365.67,163.75,273709.0,True
186,3.093463,1365.85,164.01,274566.0,True
187,3.110095,1366.04,164.24,275400.0,True
188,3.126726,1366.25,164.39,276323.5,True
189,3.143358,1366.41,164.58,277171.0,True
190,3.159989,1367.25,164.84,278562.0,True
191,3.176621,1367.75,165.04,279645.5,True
192,3.193252,1368.18,165.37,280820.0,True
193,3.209884,1368.76,165.69,281950.0,True
194,3.226515,1369.50,165.72,282547.0,True
195,3.243147,1370.05,166.05,283523.5,True
196,3.259778,1370.50,166.24,284108.5,True
197,3.276410,1370.80,166.32,284390.5,True
198,3.293041,1371.11,166.46,284687.0,True
199,3.309673,1371.47,166.48,284587.5,True
200,3.326304,1372.03,166.66,284602.5,True
201,3.342936,1372.28,166.94,284408.5,True
202,3.359567,1372.73,166.84,283627.0,True
203,3.376199,1368.98,171.07,286796.0,True
204,3.392830,1368.69,171.16,286148.5,True
205,3.409462,1368.84,171.15,285610.0,True
206,3.426093,1369.00,170.97,285097.0,True
207,3.442725,1369.15,171.08,285058.5,True
208,3.459356,1369.23,171.21,285042.5,True
209,3.475988,1369.51,171.26,284843.5,True
210,3.492620,1369.86,171.29,284819.0,True
211,3.509251,1370.41,171.36,284544.0,True
212,3.525883,1370.98,171.41,284377.5,True
213,3.542514,1371.57,171.42,283950.0,True
214,3.559146,1372.23,171.31,283261.0,True
215,3.575777,1372.74,171.23,282381.0,True
216,3.592409,1373.37,170.94,281536.0,True
217,3.609040,1373.96,170.86,280893.5,True
218,3.625672,1374.41,170.82,280652.5,True
219,3.642303,1374.92,170.96,280511.5,True
220,3.658935,1375.53,171.12,280803.5,True
221,3.675566,1376.03,171.28,280906.0,True
222,3.692198,1376.58,171.31,280946.5,True
223,3.708829,1377.03,171.24,280916.0,True
224,3.725461,1377.04,171.41,281184.0,True
225,3.742092,1377.25,171.50,281533.0,True
226,3.758724,1377.35,171.56,281827.5,True
227,3.775355,1377.42,171.58,281923.5,True
228,3.791987,1377.26,171.52,281831.5,True
229,3.808618,1376.52,171.05,280841.5,True
230,3.825250,1375.56,169.97,278802.0,True
231,3.841881,1378.78,164.36,272767.0,True
232,3.858513,1378.43,163.16,271006.5,True
233,3.875145,1378.60,161.82,268915.0,True
234,3.891776,1379.24,160.74,267313.0,True
235,3.908408,1380.07,160.10,266467.0,True
236,3.925039,1380.77,159.75,266221.0,True
237,3.941671,1381.40,159.75,266498.0,True
238,3.958302,1381.65,159.58,266334.5,True
239,3.974934,1382.28,158.96,265579.0,True
240,3.991565,1382.68,157.81,263694.0,True
241,4.008197,1383.38,155.62,259999.0,True
242,4.024828,1407.26,156.36,226168.0,True
243,4.041460,1410.33,153.65,220631.5,True
244,4.058091,1416.03,150.35,212822.5,True
245,4.074723,1423.13,146.71,204515.5,True
246,4.091354,1432.70,142.69,194056.0,True
247,4.107986,1441.77,138.42,184360.5,True
248,4.124617,1452.17,133.39,174241.0,True
249,4.141249,1462.89,128.41,164837.5,True
250,4.157880,1474.70,123.49,155799.5,True
251,4.174512,1487.95,118.92,147004.5,True
252,4.191143,1501.60,115.31,139340.5,True
253,4.207775,1515.10,112.17,132198.5,True
254,4.224406,1528.74,109.55,125724.0,True
255,4.241038,1542.45,107.69,120095.0,True
256,4.257670,1558.86,105.67,114271.5,True
257,4.274301,1573.31,104.76,109664.0,True
258,4.290933,1586.84,104.34,105693.5,True
259,4.307564,1601.64,103.92,101616.0,True
260,4.324196,1614.59,104.15,98095.0,True
261,4.340827,1627.36,104.68,94776.5,True
262,4.357459,1639.19,105.32,91663.5,True
263,4.374090,1650.54,105.81,88406.0,True
264,4.390722,1660.94,106.11,85125.5,True
265,4.407353,1672.22,105.98,81353.5,True
266,4.423985,1681.68,105.84,77764.5,True
267,4.440616,1692.12,105.35,73797.0,True
268,4.457248,1701.09,105.09,70387.5,True
269,4.473879,1709.37,104.68,67135.5,True
270,4.490511,1716.96,103.81,64150.0,True
271,4.507142,1723.56,102.83,61750.5,True
272,4.523774,1728.76,102.13,59947.0,True
273,4.540405,1733.12,101.64,58044.5,True
274,4.557037,1736.19,102.11,57496.0,True
275,4.573668,1737.98,102.67,56829.0,True
276,4.590300,1739.44,103.62,56599.5,True
277,4.606931,1740.27,104.12,56190.5,True
278,4.623563,1740.57,104.88,56062.0,True
279,4.640195,1740.32,105.31,56038.5,True
280,4.656826,1740.37,105.61,56173.5,True
281,4.673458,1740.06,105.45,56036.5,True
282,4.690089,1739.41,105.54,56398.0,True
283,4.706721,1739.10,105.40,56717.0,True
284,4.723352,1738.88,105.28,56881.5,True
285,4.739984,1738.68,105.24,57024.5,True
286,4.756615,1738.52,105.34,57163.5,True
287,4.773247,1738.44,105.32,57372.5,True
288,4.789878,1738.55,105.12,57325.0,True
289,4.806510,1738.24,104.83,57541.5,True
290,4.823141,1738.25,104.44,57494.5,True
291,4.839773,1738.29,103.82,57351.0,True
292,4.856404,1738.27,103.58,57317.0,True
293,4.873036,1738.41,103.46,57174.0,True
294,4.889667,1738.72,103.28,56997.0,True
295,4.906299,1738.73,103.25,56974.0,True
296,4.922930,1738.92,103.24,56924.0,True
297,4.939562,1739.28,103.08,56824.0,True
298,4.956193,1739.03,102.93,56745.0,True
299,4.972825,1739.51,102.96,56693.0,True
300,4.989456,1739.03,102.80,56725.5,True
301,5.006088,1739.01,102.87,56900.0,True
302,5.022720,1738.96,102.65,56869.5,True
303,5.039351,1738.50,102.64,57088.5,True
304,5.055983,1738.46,102.42,57112.5,True
305,5.072614,1738.43,102.13,57085.5,True
306,5.089246,1738.33,101.99,57173.5,True
307,5.105877,1738.35,101.93,57189.5,True
308,5.122509,1738.23,101.82,57201.0,True
309,5.139140,1737.88,101.68,57221.5,True
310,5.155772,1738.24,101.79,57218.0,True
311,5.172403,1738.27,101.90,57214.0,True
312,5.189035,1738.54,102.09,57197.0,True
313,5.205666,1738.48,102.18,57212.5,True
314,5.222298,1738.54,102.19,57181.0,True
315,5.238929,1738.52,102.26,57067.0,True
316,5.255561,1738.51,102.37,57089.0,True
317,5.272192,1738.44,102.59,57039.5,True
318,5.288824,1738.59,102.81,57022.0,True
319,5.305455,1738.68,103.12,57103.0,True
320,5.322087,1738.61,103.23,56978.0,True
321,5.338718,1738.75,103.41,56989.5,True
322,5.355350,1738.70,103.50,57010.0,True
323,5.371981,1738.68,103.60,56998.0,True
324,5.388613,1739.04,103.76,56824.5,True
325,5.405245,1739.07,104.04,56819.0,True
326,5.421876,1739.04,104.33,56983.5,True
327,5.438508,1739.39,104.55,56947.0,True
328,5.455139,1739.59,104.78,56921.5,True
329,5.471771,1739.68,105.09,56865.5,True
330,5.488402,1739.63,105.56,56979.0,True
331,5.505034,1739.49,106.04,57154.0,True
332,5.521665,1739.82,106.55,57085.0,True
333,5.538297,1739.79,107.08,57178.0,True
334,5.554928,1739.88,107.51,57159.0,True
335,5.571560,1739.75,107.89,57060.5,True
336,5.588191,1739.62,108.38,57085.0,True
337,5.604823,1739.61,108.88,57053.5,True
338,5.621454,1740.04,109.75,57093.5,True
339,5.638086,1740.14,110.23,57217.0,True
340,5.654717,1740.10,110.85,57058.0,True
341,5.671349,1739.64,111.58,57476.0,True
342,5.687980,1739.82,112.38,57548.5,True
343,5.704612,1739.01,113.48,58017.5,True
344,5.721243,1736.43,115.03,58918.5,True
345,5.737875,1734.79,116.66,59653.5,True
346,5.754506,1733.59,117.87,60185.5,True
347,5.771138,1732.42,119.05,60780.5,True
348,5.787770,1731.29,119.89,61413.0,True
349,5.804401,1729.67,121.36,62355.5,True
350,5.821033,1727.77,123.16,63739.0,True
351,5.837664,1725.19,125.27,65267.5,True
352,5.854296,1722.59,127.22,67091.5,True
353,5.870927,1718.10,129.18,69706.0,True
354,5.887559,1713.03,132.37,73408.5,True
355,5.904190,1707.43,136.17,77642.5,True
356,5.920822,1701.63,140.55,82590.5,True
357,5.937453,1695.53,145.69,87912.0,True
358,5.954085,1688.63,151.12,93999.0,True
359,5.970716,1682.41,156.25,100155.5,True
360,5.987348,1676.17,160.59,107228.0,True
361,6.003979,1668.56,165.71,114078.5,True
362,6.020611,1661.66,169.38,121486.5,True
363,6.037242,1655.16,172.44,129731.0,True
364,6.053874,1648.01,174.86,137468.0,True
365,6.070505,1641.02,176.83,145219.0,True
366,6.087137,1633.48,178.13,152664.0,True
367,6.103768,1627.30,178.88,159348.5,True
368,6.120400,1620.69,179.06,165830.5,True
369,6.137031,1614.69,179.37,170743.0,True
370,6.153663,1608.02,179.04,176548.0,True
371,6.170295,1602.38,179.01,181374.5,True
372,6.186926,1596.61,179.03,185760.5,True
373,6.203558,1590.85,178.73,190231.0,True
374,6.220189,1584.24,177.82,195197.5,True
375,6.236821,1548.67,171.03,242106.0,True
376,6.253452,1542.60,171.32,245618.5,True
377,6.270084,1536.50,171.75,249291.5,True
378,6.286715,1530.22,172.09,252956.5,True
379,6.303347,1523.81,172.52,256721.5,True
380,6.319978,1517.54,172.81,260246.0,True
381,6.336610,1511.64,173.47,264013.5,True
382,6.353241,1506.21,174.54,267953.0,True
383,6.369873,1501.01,175.80,271813.5,True
384,6.386504,1496.52,177.18,275758.5,True
385,6.403136,1492.61,178.34,279162.0,True
386,6.419767,1488.73,179.59,282579.5,True
387,6.436399,1485.75,180.78,285536.0,True
388,6.453030,1483.27,182.09,288308.5,True
389,6.469662,1481.35,182.79,289860.5,True
390,6.486293,1480.05,183.10,290511.0,True
391,6.502925,1479.11,183.10,290367.5,True
392,6.519556,1478.71,182.86,289811.5,True
393,6.536188,1478.41,182.53,288838.5,True
394,6.552819,1478.44,181.84,287177.0,True
395,6.569451,1473.81,185.24,289733.0,True
396,6.586083,1474.08,184.69,288449.5,True
397,6.602714,1474.34,184.25,287490.5,True
398,6.619346,1474.26,184.27,287428.5,True
399,6.635977,1474.41,184.18,287296.5,True
400,6.652609,1474.52,184.18,287302.5,True
401,6.669240,1474.50,184.19,287309.5,True
402,6.685872,1474.33,184.33,287485.0,True
403,6.702503,1474.35,184.36,287487.5,True
404,6.719135,1474.26,184.63,287856.5,True
405,6.735766,1474.23,184.93,288201.5,True
406,6.752398,1500.32,185.28,249447.5,True
407,6.769029,1500.78,185.32,249069.5,True
408,6.785661,1507.36,180.44,244297.5,True
409,6.802292,1507.71,180.29,243699.5,True
410,6.818924,1506.96,180.86,244320.5,True
411,6.835555,1501.85,185.23,247696.5,True
412,6.852187,1501.44,185.77,248058.0,True
413,6.868818,1501.64,185.65,247692.5,True
414,6.885450,1501.11,185.27,246861.0,True
415,6.902081,1501.16,184.14,244636.0,True
416,6.918713,1505.82,178.36,238197.5,True
417,6.935344,1475.62,176.34,275857.0,True
418,6.951976,1472.82,174.00,273355.0,True
419,6.968608,1469.50,170.92,270260.5,True
420,6.985239,1465.59,168.11,267908.0,True
421,7.001871,1461.49,166.07,266586.0,True
422,7.018502,1456.79,164.89,266707.0,True
423,7.035134,1451.51,164.24,267930.0,True
424,7.051765,1445.69,164.10,269911.5,True
425,7.068397,1439.46,164.49,272786.0,True
426,7.085028,1433.34,165.39,276355.5,True
427,7.101660,1427.23,166.45,279994.0,True
428,7.118291,1421.63,167.46,283464.5,True
429,7.134923,1416.41,168.40,286729.5,True
430,7.151554,1411.72,169.18,289316.5,True
431,7.168186,1407.58,170.10,291900.5,True
432,7.184817,1404.00,170.92,293852.5,True
433,7.201449,1401.08,171.47,295204.5,True
434,7.218080,1398.51,171.48,295657.5,True
435,7.234712,1396.30,171.71,296580.5,True
436,7.251343,1394.59,171.97,297288.0,True
437,7.267975,1393.41,172.09,297668.5,True
438,7.284606,1392.78,172.14,297721.5,True
439,7.301238,1392.26,171.98,297384.0,True
440,7.317869,1391.56,171.77,296713.0,True
441,7.334501,1391.31,171.75,296538.5,True
442,7.351133,1391.29,171.60,296277.0,True
443,7.367764,1391.38,171.56,296079.0,True
444,7.384396,1391.35,171.56,296054.0,True
445,7.401027,1391.35,171.68,295956.0,True
446,7.417659,1391.65,171.69,295795.5,True
447,7.434290,1392.11,171.67,295721.5,True
448,7.450922,1392.58,171.74,295855.0,True
449,7.467553,1392.83,172.08,296439.0,True
450,7.484185,1389.91,176.28,300692.0,True
451,7.500816,1390.27,176.56,301066.0,True
452,7.517448,1390.58,176.76,301384.0,True
453,7.534079,1391.02,176.80,301449.0,True
454,7.550711,1391.12,176.90,301628.5,True
455,7.567342,1391.55,176.99,301512.0,True
456,7.583974,1391.60,177.00,301387.5,True
457,7.600605,1391.71,176.98,301328.5,True
458,7.617237,1391.73,176.97,301231.5,True
459,7.633868,1391.65,176.97,301185.0,True
460,7.650500,1391.50,176.91,300955.5,True
461,7.667131,1391.43,176.82,300734.0,True
462,7.683763,1391.42,176.72,300395.0,True
463,7.700394,1391.59,176.74,300126.5,True
464,7.717026,1390.48,177.93,301187.5,True
465,7.733658,1390.67,177.89,300763.5,True
466,7.750289,1391.27,177.73,299968.0,True
467,7.766921,1391.58,178.03,299855.0,True
468,7.783552,1392.16,177.95,299496.5,True
469,7.800184,1392.83,178.07,299316.0,True
470,7.816815,1393.30,178.17,299280.0,True
471,7.833447,1393.92,178.27,299269.0,True
472,7.850078,1394.63,178.25,298920.5,True
473,7.866710,1395.12,178.12,298417.5,True
474,7.883341,1395.50,178.09,298050.5,True
475,7.899973,1395.72,177.99,297652.0,True
476,7.916604,1396.17,177.87,297212.0,True
477,7.933236,1396.48,177.82,296944.5,True
478,7.949867,1396.82,177.81,296724.0,True
479,7.966499,1398.59,176.31,294804.0,True
480,7.983130,1398.69,176.33,294700.5,True
481,7.999762,1398.93,176.31,294623.5,True
482,8.016393,1399.42,176.38,294692.0,True
483,8.033025,1399.96,176.46,294754.0,True
484,8.049656,1400.63,176.37,294451.5,True
485,8.066288,1401.24,176.35,294250.5,True
486,8.082919,1401.82,176.31,293923.5,True
487,8.099551,1402.54,176.38,293780.0,True
488,8.116183,1403.26,176.24,293135.5,True
489,8.132814,1404.01,176.15,292642.5,True
490,8.149446,1404.71,176.07,292000.0,True
491,8.166077,1405.66,175.99,291498.0,True
492,8.182709,1406.57,176.04,291226.5,True
493,8.199340,1407.58,176.10,291027.5,True
494,8.215972,1408.44,176.12,290778.0,True
495,8.232603,1409.34,176.13,290336.5,True
496,8.249235,1410.22,176.12,289524.0,True
497,8.265866,1410.89,175.91,288942.0,True
498,8.282498,1411.59,175.83,288293.5,True
499,8.299129,1412.41,175.74,287785.0,True
500,8.315761,1413.15,175.59,287140.0,True
501,8.332392,1413.70,175.79,286996.0,True
502,8.349024,1414.24,175.77,286673.0,True
503,8.365655,1414.65,175.64,286268.5,True
504,8.382287,1415.15,175.58,285965.0,True
505,8.398918,1415.66,175.58,285657.5,True
506,8.415550,1416.22,175.49,285297.5,True
507,8.432181,1416.54,175.44,285005.0,True
508,8.448813,1416.81,175.42,284772.5,True
509,8.465444,1441.02,175.25,251129.0,True
510,8.482076,1417.19,175.32,284492.5,True
511,8.498708,1441.68,175.09,250611.5,True
512,8.515339,1442.15,175.13,250482.0,True
513,8.531971,1442.51,175.15,250312.0,True
514,8.548602,1442.93,175.01,249979.5,True
515,8.565234,1443.48,175.07,249834.0,True
516,8.581865,1443.86,175.07,249577.5,True
517,8.598497,1444.21,175.07,249390.5,True
518,8.615128,1444.70,174.99,249122.0,True
519,8.631760,1445.22,175.17,249094.0,True
520,8.648391,1445.85,175.20,249094.5,True
521,8.665023,1446.39,175.35,249244.5,True
522,8.681654,1446.53,175.38,249232.0,True
523,8.698286,1446.76,175.38,249103.0,True
524,8.714917,1446.80,175.41,248987.0,True
525,8.731549,1446.97,175.49,249009.0,True
526,8.748180,1451.45,170.37,244766.5,True
527,8.764812,1425.66,170.27,278184.0,True
528,8.781443,1424.05,169.79,277819.0,True
529,8.798075,1422.46,169.11,277430.0,True
530,8.814706,1420.65,168.24,277289.5,True
531,8.831338,1418.21,167.82,277709.0,True
532,8.847969,1415.88,167.64,278307.5,True
533,8.864601,1413.52,167.73,279248.0,True
534,8.881233,1411.20,167.93,280104.5,True
535,8.897864,1409.52,167.99,280757.0,True
536,8.914496,1407.87,168.20,281361.0,True
537,8.931127,1406.48,168.37,281591.0,True
538,8.947759,1405.43,168.54,281633.0,True
539,8.964390,1404.76,168.66,281488.5,True
540,8.981022,1404.69,168.43,280949.5,True
541,8.997653,1404.20,168.60,280725.5,True
542,9.014285,1404.21,168.81,280600.5,True
543,9.030916,1404.68,168.90,280308.0,True
544,9.047548,1430.39,168.00,247053.5,True
545,9.064179,1431.23,168.47,247161.5,True
546,9.080811,1427.85,174.06,251862.0,True
547,9.097442,1429.07,174.47,252047.0,True
548,9.114074,1430.07,174.63,252251.0,True
549,9.130705,1431.18,174.60,251899.5,True
550,9.147337,1431.97,175.05,252042.5,True
551,9.163968,1432.77,175.20,251795.5,True
552,9.180600,1433.35,175.61,251943.0,True
553,9.197231,1434.15,175.64,251610.0,True
554,9.213863,1435.59,175.34,250863.5,True
555,9.230494,1436.54,175.38,250704.0,True
556,9.247126,1437.41,175.21,250347.0,True
557,9.263758,1414.07,175.91,283626.5,True
558,9.280389,1414.75,175.91,283481.5,True
559,9.297021,1415.45,176.10,283462.5,True
560,9.313652,1416.16,175.89,283207.0,True
561,9.330284,1416.79,175.97,283153.0,True
562,9.346915,1417.19,176.02,283223.0,True
563,9.363547,1417.55,176.05,283220.5,True
564,9.380178,1417.93,175.98,283189.5,True
565,9.396810,1442.25,175.48,249258.0,True
566,9.413441,1442.25,175.50,249324.5,True
567,9.430073,1441.87,175.83,249636.5,True
568,9.446704,1442.05,175.59,249526.5,True
569,9.463336,1442.00,175.39,249255.0,True
570,9.479967,1417.61,175.33,282127.5,True
571,9.496599,1420.78,170.56,277511.5,True
572,9.513230,1420.36,170.29,276934.5,True
573,9.529862,1420.36,170.01,276490.5,True
574,9.546493,1420.22,169.86,276194.0,True
575,9.563125,1444.81,168.79,241361.5,True
576,9.579756,1419.08,168.70,274423.0,True
577,9.596388,1417.71,168.11,273480.5,True
578,9.613019,1416.55,166.87,271578.0,True
579,9.629651,1415.48,165.16,268676.5,True
580,9.646283,1414.74,162.64,264231.0,True
581,9.662914,1440.02,163.07,225172.0,True
582,9.679546,1441.45,160.38,219572.5,True
583,9.696177,1445.34,157.22,212361.0,True
584,9.712809,1450.83,153.79,204453.0,True
585,9.729440,1457.30,150.11,195670.0,True
586,9.746072,1464.33,145.53,187360.5,True
587,9.762703,1471.72,140.73,179586.5,True
588,9.779335,1479.47,135.50,172047.0,True
589,9.795966,1487.99,130.78,165036.5,True
590,9.812598,1497.87,125.91,157548.0,True
591,9.829229,1508.89,121.01,149913.5,True
592,9.845861,1520.77,115.93,142255.5,True
593,9.862492,1533.18,109.90,133525.5,True
594,9.879124,1546.67,102.73,123915.0,True
595,9.895755,1561.51,94.42,113795.0,True
596,9.912387,1577.06,85.10,103040.5,True
597,9.929018,1595.45,74.87,90328.5,True
598,9.945650,1614.59,65.76,75994.0,True
599,9.962281,1634.12,57.04,61635.5,True
600,9.978913,1655.89,48.08,47880.0,True
601,9.995544,1678.03,35.09,33410.5,True
602,10.012176,1711.35,26.99,21401.5,True
603,10.028808,1807.14,20.99,9133.0,True
604,10.045439,1188.35,465.44,4383.5,True
605,10.062071,1188.32,465.41,4398.0,True
