frame,time_s,s_px,ds_px,ds_mm,area_px,detected,valid
459,7.634102,1055.777,200.574,32.9545,5346.5,True,True
460,7.650734,1055.917,200.715,32.9776,5338.5,True,True
461,7.667366,1055.908,200.705,32.9760,5346.5,True,True
462,7.683998,1056.168,200.965,33.0188,5331.5,True,True
463,7.700630,1056.168,200.966,33.0188,5349.5,True,True
464,7.717262,1056.187,200.985,33.0220,5329.5,True,True
465,7.733894,1056.177,200.975,33.0203,5340.5,True,True
466,7.750526,1056.146,200.943,33.0152,5347.0,True,True
467,7.767158,1056.256,201.053,33.0332,5322.5,True,True
468,7.783790,1056.205,201.003,33.0249,5339.0,True,True
469,7.800423,1056.155,200.953,33.0167,5340.5,True,True
470,7.817055,1056.196,200.994,33.0234,5306.0,True,True
471,7.833687,1056.516,201.314,33.0760,5286.0,True,True
472,7.850319,1056.456,201.254,33.0662,5300.0,True,True
473,7.866951,1056.527,201.324,33.0777,5302.0,True,True
474,7.883583,1056.426,201.224,33.0612,5287.0,True,True
475,7.900215,1056.287,201.085,33.0384,5291.5,True,True
476,7.916847,1056.138,200.935,33.0138,5315.5,True,True
477,7.933479,1056.177,200.975,33.0203,5299.0,True,True
478,7.950111,1056.187,200.985,33.0220,5311.0,True,True
479,7.966743,1056.197,200.995,33.0236,5307.5,True,True
480,7.983375,1056.287,201.084,33.0383,5316.0,True,True
481,8.000007,1056.426,201.224,33.0612,5303.0,True,True
482,8.016639,1056.506,201.303,33.0743,5306.5,True,True
483,8.033271,1056.395,201.193,33.0562,5324.0,True,True
484,8.049903,1056.396,201.194,33.0563,5358.0,True,True
485,8.066535,1056.486,201.284,33.0711,5326.0,True,True
486,8.083167,1056.158,200.955,33.0171,5360.5,True,True
487,8.099799,1056.139,200.936,33.0139,5351.0,True,True
488,8.116431,1056.319,201.116,33.0435,5353.0,True,True
489,8.133063,1056.389,201.186,33.0550,5390.5,True,True
490,8.149695,1056.588,201.385,33.0877,5376.0,True,True
491,8.166327,1056.996,201.794,33.1549,5381.0,True,True
492,8.182959,1056.976,201.774,33.1516,5354.5,True,True
493,8.199591,1056.746,201.544,33.1138,5325.5,True,True
494,8.216223,1056.527,201.324,33.0778,5350.5,True,True
495,8.232855,1056.318,201.115,33.0434,5355.0,True,True
496,8.249487,1056.018,200.816,32.9942,5388.0,True,True
497,8.266119,1056.148,200.946,33.0155,5395.5,True,True
498,8.282751,1056.258,201.055,33.0335,5383.5,True,True
499,8.299383,1056.357,201.154,33.0498,5321.0,True,True
500,8.316015,1055.956,200.753,32.9839,5318.0,True,True
501,8.332648,1050.096,194.893,32.0211,5335.5,True,True
502,8.349280,1047.314,192.111,31.5640,5350.0,True,True
503,8.365912,1043.494,188.291,30.9364,5375.5,True,True
504,8.382544,1040.034,184.832,30.3680,5393.5,True,True
505,8.399176,1035.286,180.084,29.5879,5392.5,True,True
506,8.415808,1034.436,179.234,29.4483,5318.5,True,True
507,8.432440,1034.406,179.204,29.4433,5306.5,True,True
508,8.449072,1034.755,179.553,29.5007,5376.0,True,True
509,8.465704,1033.564,178.362,29.3050,5358.0,True,True
510,8.482336,1030.903,175.701,28.8678,5375.0,True,True
511,8.498968,1027.594,172.392,28.3241,5393.5,True,True
512,8.515600,1023.445,168.243,27.6424,5382.5,True,True
513,8.532232,1019.146,163.944,26.9360,5346.0,True,True
514,8.548864,1016.096,160.894,26.4350,5337.5,True,True
515,8.565496,1012.705,157.503,25.8778,5357.0,True,True
516,8.582128,1009.695,154.492,25.3832,5350.0,True,True
517,8.598760,1007.024,151.821,24.9443,5376.0,True,True
518,8.615392,1003.763,148.560,24.4086,5391.0,True,True
519,8.632024,999.883,144.681,23.7712,5377.5,True,True
520,8.648656,996.904,141.701,23.2817,5390.5,True,True
521,8.665288,995.424,140.221,23.0385,5371.0,True,True
522,8.681920,994.583,139.381,22.9004,5378.0,True,True
523,8.698552,994.093,138.891,22.8199,5343.0,True,True
524,8.715184,993.804,138.601,22.7723,5363.0,True,True
525,8.731816,993.244,138.041,22.6803,5406.0,True,True
526,8.748448,993.023,137.821,22.6440,5414.0,True,True
527,8.765080,992.974,137.771,22.6359,5406.5,True,True
528,8.781712,992.754,137.551,22.5998,5391.5,True,True
529,8.798344,992.194,136.991,22.5078,5345.0,True,True
530,8.814976,991.674,136.472,22.4224,5372.5,True,True
531,8.831608,991.324,136.122,22.3649,5398.0,True,True
532,8.848240,990.993,135.791,22.3105,5418.0,True,True
533,8.864872,990.763,135.560,22.2727,5417.5,True,True
534,8.881505,990.383,135.180,22.2102,5390.0,True,True
535,8.898137,985.225,130.022,21.3628,5425.5,True,True
536,8.914769,983.786,128.584,21.1264,5428.5,True,True
537,8.931401,983.546,128.343,21.0869,5368.0,True,True
538,8.948033,982.605,127.403,20.9324,5366.5,True,True
539,8.964665,981.885,126.682,20.8140,5330.5,True,True
540,8.981297,981.444,126.241,20.7415,5438.0,True,True
541,8.997929,980.993,125.791,20.6675,5433.0,True,True
542,9.014561,980.593,125.390,20.6017,5399.0,True,True
543,9.031193,980.354,125.151,20.5624,5386.5,True,True
544,9.047825,980.324,125.121,20.5575,5376.5,True,True
545,9.064457,980.473,125.271,20.5821,5389.5,True,True
546,9.081089,980.383,125.181,20.5673,5370.5,True,True
547,9.097721,980.343,125.141,20.5607,5350.0,True,True
548,9.114353,980.123,124.921,20.5246,5353.5,True,True
549,9.130985,979.843,124.640,20.4785,5377.0,True,True
550,9.147617,979.394,124.191,20.4047,5407.0,True,True
551,9.164249,979.303,124.101,20.3899,5418.0,True,True
552,9.180881,978.944,123.741,20.3307,5408.5,True,True
553,9.197513,978.524,123.321,20.2618,5405.0,True,True
554,9.214145,978.484,123.281,20.2552,5381.5,True,True
555,9.230777,978.434,123.232,20.2471,5423.0,True,True
556,9.247409,978.314,123.112,20.2274,5402.5,True,True
557,9.264041,978.124,122.921,20.1960,5406.5,True,True
558,9.280673,978.193,122.990,20.2074,5362.5,True,True
559,9.297305,978.133,122.931,20.1976,5372.5,True,True
560,9.313937,978.183,122.980,20.2058,5365.5,True,True
561,9.330569,978.143,122.940,20.1992,5360.5,True,True
562,9.347201,978.014,122.812,20.1780,5386.5,True,True
563,9.363833,978.044,122.842,20.1830,5370.0,True,True
564,9.380465,977.715,122.512,20.1288,5398.0,True,True
565,9.397097,977.585,122.382,20.1075,5429.5,True,True
566,9.413730,977.625,122.422,20.1140,5410.0,True,True
567,9.430362,977.664,122.462,20.1206,5419.5,True,True
568,9.446994,977.744,122.542,20.1337,5442.5,True,True
569,9.463626,977.695,122.492,20.1255,5430.0,True,True
570,9.480258,977.645,122.442,20.1174,5427.5,True,True
571,9.496890,976.664,121.462,19.9563,5418.0,True,True
572,9.513522,975.245,120.042,19.7230,5440.5,True,True
573,9.530154,975.294,120.092,19.7312,5438.0,True,True
574,9.546786,975.444,120.241,19.7557,5430.5,True,True
575,9.563418,975.364,120.161,19.7426,5419.5,True,True
576,9.580050,975.454,120.251,19.7574,5412.5,True,True
577,9.596682,975.564,120.361,19.7755,5422.0,True,True
578,9.613314,975.724,120.522,19.8018,5417.0,True,True
579,9.629946,975.724,120.521,19.8018,5409.0,True,True
580,9.646578,975.244,120.042,19.7230,5452.0,True,True
581,9.663210,974.344,119.142,19.5750,5414.0,True,True
582,9.679842,973.444,118.241,19.4271,5461.5,True,True
583,9.696474,973.275,118.072,19.3994,5449.5,True,True
584,9.713106,973.165,117.962,19.3813,5456.0,True,True
585,9.729738,973.494,118.291,19.4353,5421.0,True,True
586,9.746370,973.443,118.241,19.4270,5386.5,True,True
587,9.763002,973.494,118.291,19.4353,5389.0,True,True
588,9.779634,973.594,118.391,19.4518,5402.0,True,True
589,9.796266,973.874,118.672,19.4979,5423.0,True,True
590,9.812898,973.555,118.352,19.4454,5445.5,True,True
591,9.829530,973.325,118.123,19.4076,5427.0,True,True
592,9.846162,973.115,117.912,19.3731,5398.0,True,True
593,9.862794,973.175,117.972,19.3829,5385.0,True,True
594,9.879426,973.135,117.933,19.3764,5402.5,True,True
595,9.896058,973.145,117.942,19.3780,5371.5,True,True
596,9.912690,973.105,117.903,19.3715,5389.0,True,True
597,9.929322,972.895,117.692,19.3369,5361.5,True,True
598,9.945955,972.835,117.632,19.3270,5381.0,True,True
599,9.962587,972.624,117.422,19.2925,5391.0,True,True
600,9.979219,972.565,117.362,19.2827,5378.5,True,True
601,9.995851,972.324,117.122,19.2432,5379.5,True,True
602,10.012483,972.194,116.991,19.2217,5338.0,True,True
603,10.029115,972.434,117.232,19.2613,5374.5,True,True
604,10.045747,972.705,117.502,19.3057,5376.0,True,True
605,10.062379,972.785,117.583,19.3190,5397.5,True,True
606,10.079011,972.535,117.333,19.2778,5366.0,True,True
607,10.095643,972.425,117.222,19.2597,5325.0,True,True
608,10.112275,972.646,117.443,19.2960,5372.5,True,True
609,10.128907,972.566,117.364,19.2829,5347.0,True,True
610,10.145539,972.385,117.182,19.2531,5321.0,True,True
611,10.162171,972.544,117.341,19.2792,5344.5,True,True
612,10.178803,972.713,117.510,19.3070,5316.0,True,True
613,10.195435,972.593,117.391,19.2874,5344.5,True,True
614,10.212067,972.673,117.471,19.3006,5323.0,True,True
615,10.228699,972.604,117.401,19.2891,5312.5,True,True
616,10.245331,972.475,117.272,19.2679,5365.5,True,True
617,10.261963,972.706,117.504,19.3060,5380.5,True,True
618,10.278595,972.666,117.464,19.2994,5394.0,True,True
619,10.295227,972.617,117.414,19.2912,5390.0,True,True
620,10.311859,972.295,117.092,19.2384,5397.5,True,True
621,10.328491,972.504,117.302,19.2728,5369.5,True,True
622,10.345123,972.705,117.503,19.3058,5377.0,True,True
623,10.361755,972.836,117.634,19.3273,5393.0,True,True
624,10.378387,973.077,117.874,19.3668,5408.0,True,True
625,10.395019,972.906,117.703,19.3388,5409.5,True,True
626,10.411651,972.674,117.471,19.3006,5375.0,True,True
627,10.428283,972.495,117.292,19.2712,5414.5,True,True
628,10.444915,972.426,117.223,19.2599,5429.0,True,True
629,10.461547,972.375,117.173,19.2515,5405.5,True,True
630,10.478180,972.465,117.263,19.2664,5402.0,True,True
631,10.494812,972.575,117.372,19.2844,5387.5,True,True
632,10.511444,972.634,117.431,19.2940,5310.0,True,True
633,10.528076,972.584,117.382,19.2859,5319.5,True,True
634,10.544708,972.715,117.513,19.3074,5377.5,True,True
635,10.561340,972.596,117.393,19.2878,5363.5,True,True
636,10.577972,972.637,117.434,19.2945,5360.5,True,True
637,10.594604,972.456,117.254,19.2649,5368.5,True,True
638,10.611236,972.416,117.213,19.2582,5390.0,True,True
639,10.627868,972.255,117.052,19.2317,5362.5,True,True
640,10.644500,972.315,117.112,19.2416,5372.5,True,True
641,10.661132,972.495,117.292,19.2712,5366.0,True,True
642,10.677764,972.645,117.442,19.2958,5343.0,True,True
643,10.694396,972.644,117.442,19.2958,5340.0,True,True
644,10.711028,972.614,117.412,19.2909,5374.0,True,True
645,10.727660,972.495,117.292,19.2712,5355.5,True,True
646,10.744292,972.395,117.193,19.2548,5365.5,True,True
647,10.760924,972.385,117.182,19.2532,5362.5,True,True
648,10.777556,972.285,117.083,19.2368,5349.0,True,True
649,10.794188,972.516,117.313,19.2747,5371.5,True,True
650,10.810820,972.656,117.453,19.2976,5363.5,True,True
651,10.827452,972.695,117.492,19.3041,5346.5,True,True
652,10.844084,972.664,117.461,19.2990,5326.5,True,True
653,10.860716,972.544,117.341,19.2793,5329.5,True,True
654,10.877348,972.395,117.192,19.2548,5388.0,True,True
655,10.893980,972.336,117.133,19.2451,5367.5,True,True
656,10.910612,972.296,117.093,19.2385,5372.5,True,True
657,10.927244,972.246,117.043,19.2303,5389.0,True,True
658,10.943876,972.224,117.022,19.2268,5357.0,True,True
659,10.960508,972.514,117.311,19.2743,5343.0,True,True
660,10.977140,972.704,117.501,19.3056,5354.0,True,True
661,10.993772,972.764,117.562,19.3155,5362.5,True,True
662,11.010404,972.705,117.503,19.3058,5346.0,True,True
663,11.027037,972.405,117.203,19.2565,5338.5,True,True
664,11.043669,972.285,117.082,19.2367,5342.0,True,True
665,11.060301,972.375,117.173,19.2516,5393.5,True,True
666,11.076933,972.244,117.041,19.2299,5369.5,True,True
667,11.093565,972.514,117.311,19.2743,5366.0,True,True
668,11.110197,972.594,117.391,19.2874,5343.0,True,True
669,11.126829,972.713,117.511,19.3071,5338.5,True,True
670,11.143461,972.694,117.491,19.3039,5382.5,True,True
671,11.160093,972.574,117.372,19.2843,5354.0,True,True
672,11.176725,972.504,117.302,19.2728,5364.0,True,True
673,11.193357,972.415,117.213,19.2582,5412.0,True,True
674,11.209989,972.455,117.253,19.2647,5384.5,True,True
675,11.226621,972.325,117.123,19.2433,5381.5,True,True
676,11.243253,972.525,117.322,19.2762,5381.5,True,True
677,11.259885,972.695,117.492,19.3041,5402.5,True,True
678,11.276517,972.585,117.382,19.2860,5374.5,True,True
679,11.293149,972.665,117.462,19.2992,5389.0,True,True
680,11.309781,972.835,117.632,19.3271,5395.5,True,True
681,11.326413,972.495,117.293,19.2713,5378.0,True,True
682,11.343045,972.374,117.171,19.2514,5353.0,True,True
683,11.359677,972.354,117.151,19.2480,5358.5,True,True
684,11.376309,972.404,117.201,19.2562,5388.5,True,True
685,11.392941,972.594,117.391,19.2875,5373.5,True,True
686,11.409573,972.705,117.502,19.3057,5382.5,True,True
687,11.426205,972.545,117.342,19.2794,5369.0,True,True
688,11.442837,972.535,117.332,19.2778,5369.5,True,True
689,11.459469,972.565,117.362,19.2827,5372.0,True,True
690,11.476101,972.475,117.272,19.2679,5369.5,True,True
691,11.492733,972.435,117.232,19.2613,5383.0,True,True
692,11.509365,972.405,117.202,19.2564,5391.5,True,True
693,11.525997,972.394,117.192,19.2547,5381.0,True,True
694,11.542629,972.555,117.352,19.2810,5400.0,True,True
695,11.559262,972.505,117.302,19.2728,5387.5,True,True
696,11.575894,972.505,117.302,19.2728,5389.5,True,True
697,11.592526,972.584,117.382,19.2859,5412.0,True,True
698,11.609158,972.715,117.513,19.3075,5427.5,True,True
699,11.625790,972.475,117.273,19.2680,5399.5,True,True
700,11.642422,972.596,117.393,19.2878,5418.0,True,True
701,11.659054,972.385,117.183,19.2532,5403.0,True,True
702,11.675686,972.335,117.132,19.2449,5429.5,True,True
703,11.692318,972.305,117.102,19.2400,5421.0,True,True
704,11.708950,972.485,117.282,19.2696,5442.5,True,True
705,11.725582,972.545,117.343,19.2795,5401.0,True,True
706,11.742214,972.484,117.281,19.2694,5329.0,True,True
707,11.758846,972.554,117.352,19.2809,5330.5,True,True
708,11.775478,972.504,117.302,19.2727,5319.5,True,True
709,11.792110,972.364,117.162,19.2497,5344.0,True,True
710,11.808742,972.455,117.252,19.2646,5366.0,True,True
711,11.825374,972.535,117.332,19.2778,5368.0,True,True
712,11.842006,972.565,117.363,19.2828,5369.0,True,True
713,11.858638,972.615,117.413,19.2910,5357.0,True,True
714,11.875270,972.665,117.463,19.2992,5373.5,True,True
715,11.891902,972.665,117.462,19.2991,5379.0,True,True
716,11.908534,972.705,117.503,19.3058,5379.5,True,True
717,11.925166,972.425,117.222,19.2597,5370.0,True,True
718,11.941798,972.395,117.193,19.2548,5408.0,True,True
719,11.958430,972.575,117.373,19.2844,5379.0,True,True
720,11.975062,972.504,117.301,19.2726,5351.5,True,True
721,11.991694,972.314,117.111,19.2415,5381.5,True,True
722,12.008326,972.464,117.261,19.2661,5369.5,True,True
723,12.024958,973.604,118.401,19.4534,5367.5,True,True
724,12.041590,975.804,120.601,19.8149,5374.0,True,True
725,12.058222,978.174,122.972,20.2044,5394.5,True,True
726,12.074854,980.555,125.352,20.5955,5412.5,True,True
727,12.091487,982.324,127.122,20.8862,5360.0,True,True
728,12.108119,985.006,129.803,21.3267,5429.5,True,True
729,12.124751,987.135,131.932,21.6765,5413.5,True,True
730,12.141383,989.515,134.312,22.0676,5431.5,True,True
731,12.158015,991.995,136.793,22.4752,5390.5,True,True
732,12.174647,994.476,139.273,22.8827,5360.5,True,True
733,12.191279,996.695,141.492,23.2473,5410.5,True,True
734,12.207911,999.325,144.122,23.6794,5430.0,True,True
735,12.224543,1002.006,146.803,24.1199,5404.5,True,True
736,12.241175,1004.605,149.403,24.5470,5352.5,True,True
737,12.257807,1007.865,152.663,25.0826,5408.5,True,True
738,12.274439,1010.475,155.273,25.5114,5354.0,True,True
739,12.291071,1013.525,158.323,26.0126,5407.5,True,True
740,12.307703,1016.347,161.144,26.4761,5329.5,True,True
741,12.324335,1019.476,164.274,26.9903,5440.0,True,True
742,12.340967,1022.377,167.174,27.4669,5387.0,True,True
743,12.357599,1026.247,171.045,28.1028,5356.0,True,True
744,12.374231,1030.128,174.926,28.7404,5376.0,True,True
745,12.390863,1033.428,178.225,29.2826,5403.5,True,True
746,12.407495,1036.378,181.176,29.7673,5346.5,True,True
747,12.424127,1039.488,184.285,30.2782,5394.5,True,True
748,12.440759,1043.159,187.956,30.8813,5355.0,True,True
749,12.457391,1047.419,192.216,31.5813,5367.5,True,True
750,12.474023,1052.479,197.276,32.4126,5381.0,True,True
751,12.490655,1057.600,202.397,33.2540,5395.5,True,True
752,12.507287,1062.190,206.988,34.0082,5398.0,True,True
753,12.523919,1065.501,210.298,34.5522,5378.5,True,True
754,12.540551,1068.171,212.969,34.9909,5392.5,True,True
755,12.557183,1071.461,216.259,35.5315,5385.0,True,True
756,12.573815,1075.832,220.629,36.2495,5375.5,True,True
757,12.590447,1079.481,224.279,36.8492,5365.0,True,True
758,12.607079,1082.462,227.259,37.3389,5379.0,True,True
759,12.623711,1085.472,230.269,37.8334,5361.0,True,True
760,12.640344,1088.331,233.128,38.3031,5364.0,True,True
761,12.656976,1091.041,235.839,38.7485,5366.5,True,True
762,12.673608,1091.131,235.929,38.7633,5370.0,True,True
763,12.690240,1091.352,236.149,38.7995,5343.0,True,True
764,12.706872,1091.762,236.560,38.8669,5333.0,True,True
765,12.723504,1092.202,236.999,38.9391,5364.5,True,True
766,12.740136,1092.521,237.318,38.9916,5362.0,True,True
767,12.756768,1092.501,237.298,38.9883,5335.5,True,True
768,12.773400,1092.601,237.399,39.0048,5356.5,True,True
769,12.790032,1092.682,237.479,39.0180,5369.0,True,True
770,12.806664,1092.372,237.170,38.9671,5385.0,True,True
771,12.823296,1092.392,237.189,38.9704,5382.0,True,True
772,12.839928,1092.372,237.169,38.9671,5359.0,True,True
773,12.856560,1092.341,237.139,38.9621,5360.0,True,True
774,12.873192,1092.571,237.369,38.9999,5366.5,True,True
775,12.889824,1092.302,237.100,38.9557,5382.5,True,True
776,12.906456,1092.313,237.110,38.9574,5371.5,True,True
777,12.923088,1092.473,237.270,38.9837,5359.5,True,True
778,12.939720,1092.383,237.180,38.9689,5362.0,True,True
779,12.956352,1092.332,237.130,38.9606,5378.0,True,True
780,12.972984,1092.322,237.119,38.9589,5350.5,True,True
781,12.989616,1092.272,237.069,38.9506,5331.5,True,True
782,13.006248,1092.562,237.359,38.9983,5332.5,True,True
783,13.022880,1092.422,237.219,38.9753,5319.0,True,True
784,13.039512,1092.231,237.029,38.9440,5368.0,True,True
785,13.056144,1093.231,238.029,39.1083,5344.5,True,True
786,13.072776,1093.902,238.699,39.2185,5366.5,True,True
787,13.089408,1093.893,238.690,39.2170,5384.0,True,True
788,13.106040,1093.993,238.790,39.2335,5347.5,True,True
789,13.122672,1093.933,238.730,39.2236,5332.0,True,True
790,13.139304,1094.344,239.141,39.2911,5417.5,True,True
791,13.155936,1095.764,240.561,39.5244,5412.0,True,True
792,13.172569,1096.573,241.371,39.6574,5466.0,True,True
793,13.189201,1096.674,241.471,39.6739,5484.0,True,True
794,13.205833,1096.844,241.641,39.7018,5459.5,True,True
795,13.222465,1097.164,241.961,39.7544,5450.0,True,True
796,13.239097,1097.274,242.071,39.7725,5451.5,True,True
797,13.255729,1097.264,242.061,39.7709,5453.0,True,True
798,13.272361,1097.213,242.011,39.7626,5441.5,True,True
799,13.288993,1097.203,242.001,39.7609,5443.0,True,True
800,13.305625,1097.193,241.991,39.7593,5430.5,True,True
801,13.322257,1097.295,242.092,39.7759,5444.0,True,True
802,13.338889,1097.385,242.182,39.7907,5431.5,True,True
803,13.355521,1097.405,242.202,39.7940,5430.5,True,True
804,13.372153,1097.514,242.311,39.8120,5444.5,True,True
805,13.388785,1097.694,242.491,39.8415,5409.0,True,True
806,13.405417,1097.605,242.402,39.8268,5421.0,True,True
807,13.422049,1097.555,242.352,39.8187,5389.0,True,True
808,13.438681,1097.625,242.422,39.8302,5368.0,True,True
809,13.455313,1097.434,242.231,39.7988,5366.5,True,True
810,13.471945,1097.633,242.431,39.8316,5358.0,True,True
811,13.488577,1097.844,242.641,39.8661,5358.0,True,True
812,13.505209,1097.874,242.672,39.8711,5371.0,True,True
813,13.521841,1097.864,242.662,39.8695,5343.5,True,True
814,13.538473,1097.725,242.522,39.8465,5360.5,True,True
815,13.555105,1097.645,242.442,39.8334,5382.0,True,True
816,13.571737,1097.645,242.442,39.8334,5395.0,True,True
817,13.588369,1097.674,242.472,39.8383,5371.5,True,True
818,13.605001,1097.764,242.561,39.8530,5382.0,True,True
819,13.621633,1097.984,242.781,39.8892,5380.0,True,True
820,13.638265,1098.254,243.052,39.9336,5369.0,True,True
821,13.654897,1098.135,242.932,39.9139,5372.5,True,True
822,13.671529,1097.874,242.671,39.8711,5376.0,True,True
823,13.688161,1097.683,242.481,39.8398,5344.5,True,True
824,13.704794,1097.554,242.351,39.8185,5371.0,True,True
825,13.721426,1097.644,242.441,39.8332,5352.5,True,True
826,13.738058,1097.604,242.401,39.8267,5374.0,True,True
827,13.754690,1098.114,242.911,39.9105,5384.0,True,True
828,13.771322,1098.104,242.902,39.9089,5377.0,True,True
829,13.787954,1097.984,242.781,39.8892,5353.0,True,True
830,13.804586,1098.083,242.881,39.9055,5364.0,True,True
831,13.821218,1098.005,242.802,39.8926,5382.0,True,True
832,13.837850,1097.725,242.523,39.8467,5408.0,True,True
833,13.854482,1097.525,242.323,39.8138,5407.5,True,True
834,13.871114,1097.464,242.261,39.8037,5366.5,True,True
835,13.887746,1097.492,242.290,39.8084,5343.5,True,True
836,13.904378,1097.681,242.478,39.8394,5376.0,True,True
837,13.921010,1097.953,242.751,39.8841,5409.5,True,True
838,13.937642,1098.375,243.173,39.9535,5430.0,True,True
839,13.954274,1098.286,243.083,39.9388,5429.5,True,True
840,13.970906,1097.995,242.792,39.8910,5398.0,True,True
841,13.987538,1097.614,242.412,39.8284,5400.5,True,True
842,14.004170,1097.393,242.191,39.7922,5372.5,True,True
843,14.020802,1097.373,242.171,39.7888,5372.0,True,True
844,14.037434,1097.443,242.241,39.8003,5372.5,True,True
845,14.054066,1097.734,242.531,39.8481,5403.5,True,True
846,14.070698,1097.681,242.479,39.8394,5363.0,True,True
847,14.087330,1097.369,242.166,39.7881,5387.5,True,True
848,14.103962,1097.396,242.194,39.7926,5417.5,True,True
849,14.120594,1097.524,242.322,39.8136,5407.0,True,True
850,14.137226,1097.356,242.153,39.7859,5363.0,True,True
851,14.153858,1097.367,242.164,39.7878,5327.5,True,True
852,14.170490,1097.248,242.045,39.7682,5377.0,True,True
853,14.187122,1097.088,241.886,39.7420,5394.0,True,True
854,14.203754,1097.047,241.844,39.7352,5371.5,True,True
855,14.220386,1097.476,242.273,39.8056,5403.0,True,True
856,14.237018,1097.556,242.353,39.8188,5369.5,True,True
857,14.253651,1097.827,242.625,39.8634,5393.5,True,True
858,14.270283,1097.738,242.535,39.8487,5407.5,True,True
859,14.286915,1097.586,242.384,39.8238,5367.0,True,True
860,14.303547,1097.356,242.153,39.7859,5385.5,True,True
861,14.320179,1096.786,241.583,39.6923,5327.5,True,True
862,14.336811,1096.796,241.593,39.6940,5340.5,True,True
863,14.353443,1097.567,242.365,39.8207,5384.5,True,True
864,14.370075,1097.678,242.475,39.8389,5415.5,True,True
865,14.386707,1097.867,242.664,39.8699,5398.5,True,True
866,14.403339,1097.686,242.483,39.8402,5408.5,True,True
867,14.419971,1097.676,242.473,39.8385,5434.0,True,True
868,14.436603,1097.375,242.173,39.7891,5417.5,True,True
869,14.453235,1097.355,242.152,39.7858,5412.0,True,True
870,14.469867,1097.187,241.984,39.7582,5343.5,True,True
871,14.486499,1097.408,242.205,39.7945,5354.0,True,True
872,14.503131,1097.709,242.506,39.8439,5442.0,True,True
873,14.519763,1097.838,242.635,39.8651,5445.0,True,True
874,14.536395,1097.685,242.483,39.8401,5401.5,True,True
875,14.553027,1097.635,242.433,39.8318,5396.0,True,True
876,14.569659,1097.545,242.343,39.8171,5387.0,True,True
877,14.586291,1097.426,242.223,39.7974,5376.5,True,True
878,14.602923,1097.406,242.204,39.7942,5361.5,True,True
879,14.619555,1097.016,241.814,39.7302,5317.5,True,True
880,14.636187,1097.115,241.913,39.7464,5364.5,True,True
881,14.652819,1097.475,242.273,39.8056,5401.5,True,True
882,14.669451,1097.555,242.353,39.8187,5391.0,True,True
883,14.686083,1097.776,242.573,39.8550,5345.0,True,True
884,14.702715,1097.737,242.534,39.8485,5350.5,True,True
885,14.719347,1097.768,242.566,39.8537,5425.5,True,True
886,14.735979,1097.588,242.386,39.8242,5407.5,True,True
887,14.752611,1097.157,241.954,39.7533,5346.0,True,True
888,14.769243,1096.926,241.724,39.7154,5338.5,True,True
889,14.785876,1096.876,241.673,39.7071,5325.5,True,True
890,14.802508,1097.316,242.113,39.7794,5361.0,True,True
891,14.819140,1097.496,242.293,39.8090,5362.0,True,True
892,14.835772,1097.686,242.483,39.8402,5369.0,True,True
893,14.852404,1097.716,242.513,39.8451,5360.0,True,True
894,14.869036,1097.586,242.383,39.8238,5369.5,True,True
895,14.885668,1097.586,242.384,39.8238,5374.0,True,True
896,14.902300,1097.347,242.145,39.7846,5370.5,True,True
897,14.918932,1097.228,242.025,39.7650,5357.0,True,True
898,14.935564,1097.348,242.146,39.7847,5385.5,True,True
899,14.952196,1097.288,242.085,39.7748,5366.0,True,True
900,14.968828,1097.486,242.283,39.8073,5430.5,True,True
901,14.985460,1097.535,242.332,39.8154,5428.0,True,True
902,15.002092,1097.514,242.312,39.8120,5435.0,True,True
903,15.018724,1097.565,242.363,39.8204,5395.5,True,True
904,15.035356,1097.506,242.304,39.8107,5363.5,True,True
905,15.051988,1097.436,242.234,39.7992,5369.0,True,True
906,15.068620,1097.197,241.994,39.7598,5344.5,True,True
907,15.085252,1096.807,241.604,39.6957,5285.5,True,True
908,15.101884,1097.167,241.964,39.7549,5332.0,True,True
909,15.118516,1097.486,242.284,39.8074,5341.0,True,True
910,15.135148,1097.606,242.404,39.8271,5355.5,True,True
911,15.151780,1097.736,242.533,39.8484,5345.5,True,True
912,15.168412,1097.656,242.454,39.8353,5351.0,True,True
913,15.185044,1097.537,242.334,39.8157,5369.0,True,True
914,15.201676,1097.467,242.264,39.8042,5373.0,True,True
915,15.218308,1097.167,241.964,39.7549,5333.0,True,True
916,15.234940,1097.097,241.894,39.7434,5332.0,True,True
917,15.251572,1097.286,242.084,39.7745,5358.0,True,True
918,15.268204,1097.526,242.323,39.8138,5394.5,True,True
919,15.284836,1097.535,242.332,39.8154,5398.5,True,True
920,15.301468,1097.575,242.372,39.8219,5407.0,True,True
921,15.318101,1097.625,242.423,39.8303,5392.5,True,True
922,15.334733,1097.646,242.443,39.8336,5364.5,True,True
923,15.351365,1097.487,242.285,39.8076,5380.0,True,True
924,15.367997,1097.148,241.946,39.7519,5379.0,True,True
925,15.384629,1097.288,242.085,39.7748,5356.5,True,True
926,15.401261,1097.317,242.115,39.7796,5369.0,True,True
927,15.417893,1097.236,242.034,39.7663,5394.5,True,True
928,15.434525,1097.446,242.243,39.8007,5394.0,True,True
929,15.451157,1097.456,242.253,39.8024,5371.5,True,True
930,15.467789,1097.386,242.184,39.7909,5356.0,True,True
