frame,time_s,s_px,ds_px,ds_mm,area_px,detected,valid
573,9.530140,1193.358,117.294,20.3743,4468.5,True,True
574,9.546772,1193.376,117.312,20.3775,4456.5,True,True
575,9.563404,1193.367,117.303,20.3758,4442.0,True,True
576,9.580036,1193.338,117.275,20.3709,4475.5,True,True
577,9.596668,1193.188,117.124,20.3448,4490.5,True,True
578,9.613300,1193.177,117.113,20.3428,4491.5,True,True
579,9.629932,1193.166,117.102,20.3410,4480.5,True,True
580,9.646564,1193.107,117.043,20.3308,4478.0,True,True
581,9.663196,1193.158,117.095,20.3397,4503.5,True,True
582,9.679828,1193.218,117.154,20.3500,4494.5,True,True
583,9.696460,1193.298,117.234,20.3638,4501.0,True,True
584,9.713092,1193.226,117.163,20.3515,4485.0,True,True
585,9.729724,1193.277,117.213,20.3602,4475.5,True,True
586,9.746356,1193.296,117.232,20.3635,4464.5,True,True
587,9.762988,1193.176,117.113,20.3428,4452.0,True,True
588,9.779620,1193.307,117.244,20.3655,4473.5,True,True
589,9.796252,1193.337,117.274,20.3707,4462.5,True,True
590,9.812884,1193.297,117.233,20.3638,4462.0,True,True
591,9.829516,1193.297,117.233,20.3637,4454.0,True,True
592,9.846148,1193.286,117.222,20.3619,4451.5,True,True
593,9.862780,1193.296,117.233,20.3636,4449.0,True,True
594,9.879412,1193.267,117.203,20.3585,4450.0,True,True
595,9.896044,1193.297,117.233,20.3637,4442.5,True,True
596,9.912676,1193.267,117.203,20.3585,4411.5,True,True
597,9.929308,1193.207,117.143,20.3481,4410.5,True,True
598,9.945940,1193.177,117.113,20.3429,4411.0,True,True
599,9.962572,1193.177,117.114,20.3429,4414.5,True,True
600,9.979204,1193.038,116.975,20.3188,4430.0,True,True
601,9.995836,1193.078,117.014,20.3257,4434.0,True,True
602,10.012469,1193.078,117.014,20.3256,4408.0,True,True
603,10.029101,1193.097,117.034,20.3291,4410.5,True,True
604,10.045733,1193.147,117.083,20.3377,4393.5,True,True
605,10.062365,1193.117,117.053,20.3325,4397.5,True,True
606,10.078997,1193.177,117.113,20.3429,4403.0,True,True
607,10.095629,1193.207,117.143,20.3480,4405.5,True,True
608,10.112261,1193.226,117.163,20.3515,4413.0,True,True
609,10.128893,1193.236,117.173,20.3532,4406.5,True,True
610,10.145525,1193.237,117.173,20.3532,4408.5,True,True
611,10.162157,1193.227,117.163,20.3515,4406.5,True,True
612,10.178789,1193.277,117.213,20.3602,4410.5,True,True
613,10.195421,1193.167,117.103,20.3412,4419.0,True,True
614,10.212053,1193.256,117.193,20.3567,4426.0,True,True
615,10.228685,1193.226,117.162,20.3514,4413.0,True,True
616,10.245317,1193.236,117.173,20.3532,4414.5,True,True
617,10.261949,1193.236,117.173,20.3532,4422.0,True,True
618,10.278581,1193.167,117.103,20.3411,4415.5,True,True
619,10.295213,1193.196,117.133,20.3463,4424.0,True,True
620,10.311845,1193.157,117.093,20.3394,4415.5,True,True
621,10.328477,1193.167,117.103,20.3411,4419.5,True,True
622,10.345109,1193.176,117.113,20.3428,4414.0,True,True
623,10.361741,1193.107,117.043,20.3307,4397.5,True,True
624,10.378373,1192.988,116.924,20.3100,4388.5,True,True
625,10.395005,1192.957,116.894,20.3048,4390.0,True,True
626,10.411637,1193.077,117.013,20.3255,4402.0,True,True
627,10.428269,1193.177,117.113,20.3429,4415.0,True,True
628,10.444901,1193.226,117.163,20.3515,4417.5,True,True
629,10.461533,1193.227,117.163,20.3515,4416.5,True,True
630,10.478165,1193.196,117.132,20.3462,4404.0,True,True
631,10.494797,1193.206,117.142,20.3479,4407.5,True,True
632,10.511429,1193.257,117.193,20.3567,4428.0,True,True
633,10.528061,1193.288,117.224,20.3621,4444.0,True,True
634,10.544693,1193.278,117.215,20.3605,4422.0,True,True
635,10.561325,1193.157,117.094,20.3395,4413.5,True,True
636,10.577957,1193.036,116.972,20.3184,4449.0,True,True
637,10.594589,1193.026,116.962,20.3167,4453.5,True,True
638,10.611221,1193.076,117.012,20.3253,4457.5,True,True
639,10.627853,1193.076,117.012,20.3254,4457.0,True,True
640,10.644485,1193.106,117.042,20.3305,4446.5,True,True
641,10.661117,1193.156,117.093,20.3393,4430.0,True,True
642,10.677749,1193.146,117.083,20.3376,4428.0,True,True
643,10.694381,1193.057,116.993,20.3220,4428.0,True,True
644,10.711013,1193.087,117.023,20.3272,4420.0,True,True
645,10.727645,1193.036,116.973,20.3185,4419.5,True,True
646,10.744277,1193.066,117.002,20.3236,4421.5,True,True
647,10.760909,1193.126,117.063,20.3341,4449.0,True,True
648,10.777541,1193.106,117.042,20.3306,4422.5,True,True
649,10.794173,1193.036,116.972,20.3184,4419.0,True,True
650,10.810805,1193.016,116.953,20.3150,4412.0,True,True
651,10.827437,1193.006,116.943,20.3133,4399.0,True,True
652,10.844069,1192.936,116.872,20.3009,4363.5,True,True
653,10.860701,1192.996,116.932,20.3115,4393.0,True,True
654,10.877333,1192.956,116.892,20.3044,4370.5,True,True
655,10.893965,1192.966,116.902,20.3062,4353.5,True,True
656,10.910597,1192.926,116.862,20.2993,4356.5,True,True
657,10.927229,1193.007,116.943,20.3134,4390.0,True,True
658,10.943861,1192.979,116.915,20.3085,4389.0,True,True
659,10.960493,1192.919,116.856,20.2981,4384.0,True,True
660,10.977125,1193.019,116.955,20.3154,4367.0,True,True
661,10.993757,1192.969,116.905,20.3067,4380.5,True,True
662,11.010389,1193.118,117.054,20.3326,4364.0,True,True
663,11.027021,,,,27619.5,True,False
664,11.043653,,,,66946.0,True,False
665,11.060285,,,,99859.5,True,False
666,11.076917,,,,121219.0,True,False
667,11.093549,,,,141421.0,True,False
668,11.110181,,,,158721.0,True,False
669,11.126813,,,,169863.0,True,False
670,11.143445,,,,178881.0,True,False
671,11.160077,,,,188658.0,True,False
672,11.176709,,,,212891.5,True,False
673,11.193341,,,,222863.0,True,False
674,11.209973,,,,272299.5,True,False
675,11.226605,,,,278755.5,True,False
676,11.243237,,,,281064.0,True,False
677,11.259869,,,,286358.0,True,False
678,11.276501,,,,296359.0,True,False
679,11.293133,,,,301880.0,True,False
680,11.309765,,,,304551.5,True,False
681,11.326397,,,,307266.0,True,False
682,11.343029,,,,308418.5,True,False
683,11.359661,,,,309600.5,True,False
684,11.376293,,,,310332.0,True,False
685,11.392925,,,,310827.0,True,False
686,11.409557,,,,310159.5,True,False
687,11.426189,,,,309586.0,True,False
688,11.442821,,,,308497.0,True,False
689,11.459453,,,,307882.5,True,False
690,11.476085,,,,307681.5,True,False
691,11.492717,,,,307648.0,True,False
692,11.509349,,,,309115.0,True,False
693,11.525981,,,,309137.0,True,False
694,11.542613,,,,310590.0,True,False
695,11.559245,,,,310203.5,True,False
696,11.575877,,,,310714.5,True,False
697,11.592509,,,,312307.0,True,False
698,11.609141,,,,310131.0,True,False
699,11.625773,,,,310807.0,True,False
700,11.642405,,,,311389.5,True,False
701,11.659037,,,,312674.5,True,False
702,11.675669,,,,312545.0,True,False
703,11.692301,,,,312235.5,True,False
704,11.708933,,,,312674.5,True,False
705,11.725565,,,,310538.5,True,False
706,11.742197,,,,311824.0,True,False
707,11.758829,,,,309177.5,True,False
708,11.775461,,,,309339.5,True,False
709,11.792093,,,,307888.5,True,False
710,11.808725,,,,306942.0,True,False
711,11.825357,,,,308817.5,True,False
712,11.841989,,,,308865.5,True,False
713,11.858621,,,,309000.0,True,False
714,11.875253,,,,304522.0,True,False
715,11.891885,,,,302506.5,True,False
716,11.908517,,,,298598.0,True,False
717,11.925149,,,,300098.5,True,False
718,11.941781,,,,296967.5,True,False
719,11.958413,,,,298162.5,True,False
720,11.975045,,,,298106.0,True,False
721,11.991677,,,,301209.5,True,False
722,12.008309,,,,304588.0,True,False
723,12.024941,,,,304695.0,True,False
724,12.041573,,,,304002.0,True,False
725,12.058205,,,,301864.0,True,False
726,12.074837,,,,301292.5,True,False
727,12.091469,,,,303778.5,True,False
728,12.108101,,,,303374.0,True,False
729,12.124733,,,,303153.0,True,False
730,12.141365,,,,301737.5,True,False
731,12.157997,,,,302428.5,True,False
732,12.174629,,,,306220.0,True,False
733,12.191261,,,,303647.0,True,False
734,12.207893,,,,305101.5,True,False
735,12.224525,,,,303702.5,True,False
736,12.241158,,,,301442.5,True,False
737,12.257790,,,,301035.5,True,False
738,12.274422,,,,300919.5,True,False
739,12.291054,,,,303948.0,True,False
740,12.307686,,,,298260.5,True,False
741,12.324318,,,,297504.0,True,False
742,12.340950,,,,296526.5,True,False
743,12.357582,,,,297460.5,True,False
744,12.374214,,,,297524.0,True,False
745,12.390846,,,,298932.0,True,False
746,12.407478,,,,297896.0,True,False
747,12.424110,,,,295427.0,True,False
748,12.440742,,,,296076.0,True,False
749,12.457374,,,,297051.5,True,False
750,12.474006,,,,295520.0,True,False
751,12.490638,,,,295850.5,True,False
752,12.507270,,,,289869.5,True,False
753,12.523902,,,,289282.5,True,False
754,12.540534,,,,288747.5,True,False
755,12.557166,,,,284895.5,True,False
756,12.573798,,,,284779.0,True,False
757,12.590430,,,,291501.0,True,False
758,12.607062,,,,291942.0,True,False
759,12.623694,,,,293413.5,True,False
760,12.640326,,,,292371.0,True,False
761,12.656958,,,,292306.0,True,False
762,12.673590,,,,290923.0,True,False
763,12.690222,,,,282773.0,True,False
764,12.706854,,,,284329.0,True,False
765,12.723486,,,,284571.5,True,False
766,12.740118,,,,283594.0,True,False
767,12.756750,,,,284664.0,True,False
768,12.773382,,,,284263.0,True,False
769,12.790014,,,,286271.0,True,False
770,12.806646,,,,286562.5,True,False
771,12.823278,,,,285429.5,True,False
772,12.839910,,,,285803.0,True,False
773,12.856542,,,,288691.0,True,False
774,12.873174,,,,288053.0,True,False
775,12.889806,,,,285493.0,True,False
776,12.906438,,,,285896.0,True,False
777,12.923070,,,,284536.5,True,False
778,12.939702,,,,280295.0,True,False
779,12.956334,,,,284662.0,True,False
780,12.972966,,,,286715.0,True,False
781,12.989598,,,,286569.0,True,False
782,13.006230,,,,286560.5,True,False
783,13.022862,,,,286518.5,True,False
784,13.039494,,,,285314.0,True,False
785,13.056126,,,,285934.5,True,False
786,13.072758,,,,285795.0,True,False
787,13.089390,,,,288320.5,True,False
788,13.106022,,,,288091.0,True,False
789,13.122654,,,,287272.0,True,False
790,13.139286,,,,289275.5,True,False
791,13.155918,,,,280350.5,True,False
792,13.172550,,,,281291.0,True,False
793,13.189182,,,,282804.5,True,False
794,13.205814,,,,279679.5,True,False
795,13.222446,,,,278899.5,True,False
796,13.239078,,,,278567.5,True,False
797,13.255710,,,,278372.5,True,False
798,13.272342,,,,277972.5,True,False
799,13.288974,,,,271752.5,True,False
800,13.305606,,,,274339.0,True,False
801,13.322238,,,,270726.5,True,False
802,13.338870,,,,268184.5,True,False
803,13.355502,,,,265313.0,True,False
804,13.372134,,,,222786.0,True,False
805,13.388766,,,,213937.0,True,False
806,13.405398,,,,201544.0,True,False
807,13.422030,,,,183852.0,True,False
808,13.438662,,,,170063.5,True,False
809,13.455294,,,,152782.5,True,False
810,13.471926,,,,130763.5,True,False
811,13.488558,,,,105649.5,True,False
812,13.505190,,,,68826.0,True,False
813,13.521822,,,,29496.5,True,False
814,13.538454,,,,6203.0,True,False
815,13.555086,1247.619,171.555,29.7995,4470.5,True,True
816,13.571718,1247.478,171.415,29.7752,4464.5,True,True
817,13.588350,1247.488,171.425,29.7769,4477.0,True,True
818,13.604982,1247.668,171.604,29.8081,4501.5,True,True
819,13.621614,1247.309,171.245,29.7458,4504.5,True,True
820,13.638246,1247.849,171.785,29.8395,4508.5,True,True
821,13.654878,1247.818,171.755,29.8343,4473.5,True,True
822,13.671510,1247.669,171.605,29.8082,4474.5,True,True
823,13.688142,1247.718,171.655,29.8169,4485.5,True,True
824,13.704774,1247.619,171.555,29.7996,4489.0,True,True
825,13.721406,1247.489,171.425,29.7770,4501.0,True,True
826,13.738038,1247.598,171.535,29.7960,4515.0,True,True
827,13.754670,1247.638,171.575,29.8030,4521.5,True,True
828,13.771302,1247.559,171.495,29.7891,4511.0,True,True
829,13.787934,1247.519,171.455,29.7822,4512.5,True,True
830,13.804566,1247.589,171.525,29.7943,4516.0,True,True
831,13.821198,1247.649,171.585,29.8048,4509.0,True,True
832,13.837830,1247.629,171.565,29.8014,4514.0,True,True
833,13.854462,1247.639,171.575,29.8031,4515.0,True,True
834,13.871094,1247.679,171.615,29.8100,4519.0,True,True
835,13.887726,1247.559,171.496,29.7893,4541.5,True,True
836,13.904358,1247.787,171.724,29.8289,4513.5,True,True
837,13.920990,1247.877,171.813,29.8444,4460.5,True,True
838,13.937622,1247.817,171.753,29.8339,4454.0,True,True
839,13.954254,1247.569,171.505,29.7909,4532.5,True,True
840,13.970886,1247.579,171.515,29.7926,4557.5,True,True
841,13.987518,1247.449,171.385,29.7701,4537.5,True,True
842,14.004150,1247.458,171.394,29.7716,4557.5,True,True
843,14.020782,1247.597,171.533,29.7958,4549.0,True,True
844,14.037414,1247.876,171.812,29.8443,4525.5,True,True
845,14.054046,1247.608,171.544,29.7977,4566.5,True,True
846,14.070678,1247.668,171.604,29.8081,4572.5,True,True
847,14.087310,1247.528,171.465,29.7839,4555.5,True,True
848,14.103942,1247.498,171.434,29.7786,4556.0,True,True
849,14.120574,1247.349,171.285,29.7527,4531.0,True,True
850,14.137206,1247.408,171.345,29.7630,4517.5,True,True
851,14.153838,1247.448,171.384,29.7699,4498.5,True,True
852,14.170470,1247.289,171.225,29.7423,4520.0,True,True
853,14.187102,1247.159,171.095,29.7197,4516.0,True,True
854,14.203734,1247.159,171.095,29.7197,4518.0,True,True
855,14.220366,1247.317,171.253,29.7472,4524.5,True,True
856,14.236998,1247.608,171.544,29.7977,4508.5,True,True
857,14.253630,1247.339,171.275,29.7510,4524.5,True,True
858,14.270262,1247.379,171.316,29.7580,4510.0,True,True
859,14.286894,1247.239,171.175,29.7336,4522.5,True,True
860,14.303526,1247.259,171.195,29.7371,4531.0,True,True
861,14.320158,1247.299,171.235,29.7440,4536.0,True,True
862,14.336790,1247.269,171.205,29.7387,4534.5,True,True
863,14.353422,1247.209,171.145,29.7284,4525.5,True,True
864,14.370054,1247.099,171.036,29.7094,4508.0,True,True
865,14.386686,1247.110,171.046,29.7111,4508.0,True,True
866,14.403318,1247.099,171.036,29.7094,4507.0,True,True
867,14.419950,1247.229,171.165,29.7318,4531.5,True,True
868,14.436582,1247.696,171.633,29.8130,4485.5,True,True
869,14.453214,1247.727,171.663,29.8183,4497.5,True,True
870,14.469847,1247.468,171.404,29.7733,4519.5,True,True
871,14.486479,1247.438,171.374,29.7681,4517.0,True,True
872,14.503111,1247.448,171.384,29.7698,4518.5,True,True
873,14.519743,1247.608,171.544,29.7976,4526.0,True,True
874,14.536375,1247.517,171.454,29.7820,4514.5,True,True
875,14.553007,1247.378,171.314,29.7577,4509.5,True,True
876,14.569639,1247.328,171.264,29.7490,4506.5,True,True
877,14.586271,1247.328,171.264,29.7490,4501.0,True,True
878,14.602903,1247.447,171.383,29.7698,4485.0,True,True
879,14.619535,1247.417,171.354,29.7646,4479.0,True,True
880,14.636167,1247.537,171.473,29.7854,4487.0,True,True
881,14.652799,1247.597,171.533,29.7958,4482.0,True,True
882,14.669431,1247.637,171.573,29.8028,4485.5,True,True
883,14.686063,1247.647,171.583,29.8045,4493.5,True,True
884,14.702695,1247.696,171.633,29.8131,4490.0,True,True
885,14.719327,1247.706,171.643,29.8148,4488.0,True,True
886,14.735959,1247.686,171.623,29.8113,4486.5,True,True
887,14.752591,1247.656,171.593,29.8061,4488.5,True,True
888,14.769223,1247.626,171.563,29.8009,4487.5,True,True
889,14.785855,1247.617,171.553,29.7992,4483.5,True,True
890,14.802487,1247.646,171.583,29.8044,4479.5,True,True
891,14.819119,1247.636,171.573,29.8026,4472.0,True,True
892,14.835751,1247.517,171.453,29.7818,4486.0,True,True
893,14.852383,1247.607,171.543,29.7975,4465.0,True,True
894,14.869015,1247.408,171.344,29.7629,4492.5,True,True
895,14.885647,1247.348,171.284,29.7525,4497.0,True,True
896,14.902279,1247.348,171.284,29.7525,4488.0,True,True
897,14.918911,1247.368,171.304,29.7560,4486.5,True,True
898,14.935543,1247.348,171.284,29.7526,4494.5,True,True
899,14.952175,1247.617,171.553,29.7992,4489.0,True,True
900,14.968807,1247.765,171.701,29.8249,4453.5,True,True
901,14.985439,1247.705,171.641,29.8145,4449.5,True,True
902,15.002071,1247.864,171.801,29.8422,4450.5,True,True
903,15.018703,1247.785,171.721,29.8284,4449.5,True,True
904,15.035335,1247.815,171.751,29.8336,4461.5,True,True
905,15.051967,1247.585,171.522,29.7938,4444.5,True,True
906,15.068599,1247.575,171.512,29.7920,4438.5,True,True
907,15.085231,1247.557,171.493,29.7888,4461.5,True,True
908,15.101863,1247.547,171.483,29.7871,4459.5,True,True
909,15.118495,1247.398,171.334,29.7613,4491.0,True,True
910,15.135127,1247.469,171.405,29.7735,4499.0,True,True
911,15.151759,1247.608,171.544,29.7977,4495.0,True,True
912,15.168391,1247.688,171.624,29.8116,4509.0,True,True
913,15.185023,1247.698,171.634,29.8133,4521.0,True,True
914,15.201655,1247.757,171.693,29.8236,4521.5,True,True
915,15.218287,1247.896,171.832,29.8477,4501.0,True,True
916,15.234919,1247.916,171.852,29.8512,4503.0,True,True
917,15.251551,1247.926,171.862,29.8529,4491.5,True,True
918,15.268183,1247.836,171.772,29.8372,4476.5,True,True
919,15.284815,1247.806,171.742,29.8321,4486.5,True,True
920,15.301447,1247.895,171.832,29.8476,4483.5,True,True
921,15.318079,1248.015,171.952,29.8685,4508.5,True,True
922,15.334711,1248.006,171.942,29.8668,4512.5,True,True
923,15.351343,1248.006,171.942,29.8668,4507.5,True,True
924,15.367975,1247.926,171.862,29.8530,4505.0,True,True
925,15.384607,1247.906,171.842,29.8494,4484.0,True,True
926,15.401239,1247.886,171.822,29.8460,4476.0,True,True
927,15.417871,1247.746,171.682,29.8217,4468.5,True,True
928,15.434503,1247.706,171.642,29.8148,4462.5,True,True
929,15.451135,1247.726,171.662,29.8182,4470.0,True,True
930,15.467767,1247.726,171.662,29.8182,4473.0,True,True
931,15.484399,1247.775,171.712,29.8268,4474.5,True,True
932,15.501031,1247.805,171.742,29.8320,4478.5,True,True
933,15.517663,1247.795,171.732,29.8303,4480.5,True,True
934,15.534295,1247.795,171.731,29.8302,4480.5,True,True
935,15.550927,1247.825,171.761,29.8354,4481.5,True,True
936,15.567559,1247.735,171.671,29.8197,4470.0,True,True
937,15.584191,1247.797,171.733,29.8305,4519.0,True,True
938,15.600823,1247.877,171.813,29.8445,4516.0,True,True
939,15.617455,1247.617,171.554,29.7993,4502.0,True,True
940,15.634087,1247.667,171.603,29.8080,4496.0,True,True
941,15.650719,1247.627,171.563,29.8010,4495.5,True,True
942,15.667351,1247.727,171.663,29.8184,4501.5,True,True
943,15.683983,1247.657,171.593,29.8062,4494.5,True,True
944,15.700615,1247.667,171.604,29.8080,4501.5,True,True
945,15.717247,1247.717,171.653,29.8166,4497.5,True,True
946,15.733879,1247.727,171.663,29.8183,4492.5,True,True
947,15.750511,1247.677,171.613,29.8096,4489.5,True,True
948,15.767143,1247.657,171.593,29.8062,4490.5,True,True
949,15.783775,1247.657,171.593,29.8062,4493.5,True,True
950,15.800407,1247.587,171.523,29.7941,4483.0,True,True
951,15.817039,1247.587,171.523,29.7941,4482.0,True,True
952,15.833671,1247.558,171.494,29.7889,4495.0,True,True
953,15.850303,1247.528,171.464,29.7838,4505.0,True,True
954,15.866935,1247.467,171.404,29.7733,4489.0,True,True
955,15.883567,1247.607,171.543,29.7975,4485.0,True,True
956,15.900199,1247.818,171.754,29.8341,4503.5,True,True
957,15.916831,1247.937,171.874,29.8549,4517.5,True,True
958,15.933463,1248.037,171.973,29.8722,4503.5,True,True
959,15.950095,1248.067,172.003,29.8774,4505.5,True,True
960,15.966727,1247.947,171.883,29.8566,4463.5,True,True
961,15.983359,1247.907,171.843,29.8496,4453.5,True,True
962,15.999991,1247.837,171.773,29.8374,4466.5,True,True
963,16.016623,1247.897,171.833,29.8478,4475.5,True,True
964,16.033255,1247.767,171.703,29.8254,4450.0,True,True
965,16.049887,1247.828,171.764,29.8359,4464.0,True,True
966,16.066519,1247.718,171.654,29.8168,4459.5,True,True
967,16.083151,1247.708,171.644,29.8150,4467.5,True,True
968,16.099783,1247.628,171.564,29.8011,4473.5,True,True
969,16.116415,1247.718,171.654,29.8168,4481.5,True,True
970,16.133047,1247.498,171.435,29.7786,4482.5,True,True
971,16.149679,1247.508,171.445,29.7804,4480.5,True,True
972,16.166311,1247.478,171.414,29.7752,4463.5,True,True
973,16.182943,1247.748,171.684,29.8220,4465.0,True,True
974,16.199575,1247.678,171.614,29.8099,4454.0,True,True
975,16.216207,1247.568,171.504,29.7908,4467.0,True,True
976,16.232839,1247.668,171.604,29.8081,4480.0,True,True
977,16.249471,1247.528,171.464,29.7837,4454.0,True,True
978,16.266103,1247.528,171.464,29.7837,4454.0,True,True
979,16.282735,,,,24188.0,True,False
980,16.299367,,,,58512.5,True,False
981,16.315999,,,,84412.0,True,False
982,16.332631,,,,103722.0,True,False
983,16.349263,,,,121492.5,True,False
984,16.365895,,,,137615.5,True,False
985,16.382527,,,,151625.5,True,False
986,16.399159,,,,164428.0,True,False
987,16.415791,,,,172084.0,True,False
988,16.432423,,,,182442.5,True,False
989,16.449055,,,,186250.0,True,False
990,16.465687,,,,193597.0,True,False
991,16.482319,,,,199425.0,True,False
992,16.498951,,,,203997.0,True,False
993,16.515583,,,,207375.5,True,False
994,16.532215,,,,213189.5,True,False
995,16.548847,,,,217395.0,True,False
996,16.565479,,,,222572.0,True,False
997,16.582111,,,,229285.5,True,False
998,16.598743,,,,271512.5,True,False
999,16.615375,,,,274029.0,True,False
1000,16.632007,,,,275558.5,True,False
1001,16.648639,,,,277080.0,True,False
1002,16.665271,,,,277511.0,True,False
1003,16.681904,,,,278496.0,True,False
1004,16.698536,,,,279590.0,True,False
1005,16.715168,,,,281124.0,True,False
1006,16.731800,,,,284808.0,True,False
1007,16.748432,,,,287762.5,True,False
1008,16.765064,,,,292273.0,True,False
1009,16.781696,,,,295348.5,True,False
1010,16.798328,,,,298837.0,True,False
1011,16.814960,,,,301278.0,True,False
1012,16.831592,,,,302921.0,True,False
1013,16.848224,,,,303469.5,True,False
1014,16.864856,,,,304701.5,True,False
1015,16.881488,,,,303712.5,True,False
1016,16.898120,,,,304709.5,True,False
1017,16.914752,,,,304337.5,True,False
1018,16.931384,,,,303894.0,True,False
1019,16.948016,,,,303911.0,True,False
1020,16.964648,,,,304088.5,True,False
1021,16.981280,,,,304766.5,True,False
1022,16.997912,,,,305470.0,True,False
1023,17.014544,,,,306302.5,True,False
1024,17.031176,,,,307112.5,True,False
1025,17.047808,,,,307838.0,True,False
1026,17.064440,,,,308315.5,True,False
1027,17.081072,,,,308791.0,True,False
1028,17.097704,,,,309049.0,True,False
1029,17.114336,,,,308772.0,True,False
1030,17.130968,,,,308551.5,True,False
1031,17.147600,,,,308080.5,True,False
1032,17.164232,,,,307179.0,True,False
1033,17.180864,,,,306386.5,True,False
1034,17.197496,,,,305739.0,True,False
1035,17.214128,,,,309282.5,True,False
1036,17.230760,,,,307888.5,True,False
1037,17.247392,,,,306522.5,True,False
1038,17.264024,,,,306004.5,True,False
1039,17.280656,,,,305001.0,True,False
1040,17.297288,,,,304115.5,True,False
1041,17.313920,,,,302837.5,True,False
1042,17.330552,,,,302222.5,True,False
1043,17.347184,,,,301068.0,True,False
1044,17.363816,,,,300282.5,True,False
1045,17.380448,,,,299352.0,True,False
1046,17.397080,,,,298767.5,True,False
1047,17.413712,,,,298309.5,True,False
1048,17.430344,,,,297574.0,True,False
1049,17.446976,,,,296669.5,True,False
1050,17.463608,,,,295448.5,True,False
1051,17.480240,,,,294756.0,True,False
1052,17.496872,,,,294313.0,True,False
1053,17.513504,,,,293561.0,True,False
1054,17.530136,,,,292689.0,True,False
1055,17.546768,,,,292779.0,True,False
1056,17.563400,,,,291847.5,True,False
1057,17.580032,,,,290801.5,True,False
1058,17.596664,,,,289844.5,True,False
1059,17.613296,,,,289615.0,True,False
1060,17.629928,,,,289780.5,True,False
1061,17.646560,,,,289660.5,True,False
1062,17.663192,,,,290281.0,True,False
1063,17.679824,,,,290248.0,True,False
1064,17.696456,,,,290232.5,True,False
1065,17.713088,,,,289985.5,True,False
1066,17.729720,,,,289905.5,True,False
1067,17.746352,,,,290076.0,True,False
1068,17.762984,,,,289819.5,True,False
1069,17.779616,,,,290079.0,True,False
1070,17.796248,,,,289911.5,True,False
1071,17.812880,,,,290097.5,True,False
1072,17.829512,,,,290207.0,True,False
1073,17.846144,,,,290435.5,True,False
1074,17.862776,,,,290257.0,True,False
1075,17.879408,,,,289647.0,True,False
1076,17.896040,,,,289191.5,True,False
1077,17.912672,,,,288914.0,True,False
1078,17.929304,,,,288412.5,True,False
1079,17.945936,,,,288336.5,True,False
1080,17.962568,,,,287828.5,True,False
1081,17.979200,,,,288173.5,True,False
1082,17.995832,,,,288170.0,True,False
1083,18.012464,,,,288222.5,True,False
1084,18.029096,,,,288347.0,True,False
1085,18.045728,,,,288317.0,True,False
1086,18.062360,,,,288264.5,True,False
1087,18.078992,,,,288187.5,True,False
1088,18.095624,,,,288242.5,True,False
1089,18.112256,,,,287831.0,True,False
1090,18.128888,,,,287646.0,True,False
1091,18.145520,,,,286774.0,True,False
1092,18.162152,,,,286495.5,True,False
1093,18.178784,,,,286021.5,True,False
1094,18.195416,,,,285113.5,True,False
1095,18.212048,,,,284619.0,True,False
1096,18.228680,,,,283722.5,True,False
1097,18.245312,,,,282530.0,True,False
1098,18.261944,,,,281759.0,True,False
1099,18.278576,,,,276409.5,True,False
1100,18.295208,,,,277079.0,True,False
1101,18.311840,,,,276808.0,True,False
1102,18.328472,,,,276254.0,True,False
1103,18.345104,,,,275408.5,True,False
1104,18.361736,,,,274133.5,True,False
1105,18.378368,,,,272277.5,True,False
1106,18.395000,,,,269295.5,True,False
1107,18.411632,,,,263974.0,True,False
1108,18.428264,,,,256884.0,True,False
1109,18.444896,,,,208798.0,True,False
1110,18.461528,,,,195389.0,True,False
1111,18.478160,,,,180689.5,True,False
1112,18.494792,,,,169303.5,True,False
1113,18.511424,,,,155152.5,True,False
1114,18.528056,,,,135198.5,True,False
1115,18.544688,,,,109024.0,True,False
1116,18.561320,,,,69371.5,True,False
1117,18.577952,,,,26762.5,True,False
1118,18.594584,1307.017,230.954,40.1173,4331.5,True,True
1119,18.611216,1307.037,230.973,40.1206,4338.5,True,True
1120,18.627848,1307.267,231.203,40.1606,4363.5,True,True
1121,18.644480,1307.046,230.982,40.1222,4337.5,True,True
1122,18.661112,1307.036,230.972,40.1205,4343.5,True,True
1123,18.677744,1306.614,230.550,40.0472,4345.0,True,True
1124,18.694376,1306.843,230.779,40.0869,4387.0,True,True
1125,18.711008,1306.773,230.709,40.0748,4387.0,True,True
1126,18.727640,1306.923,230.859,40.1009,4383.5,True,True
1127,18.744272,1306.913,230.849,40.0991,4391.0,True,True
1128,18.760904,1306.923,230.859,40.1009,4387.5,True,True
1129,18.777536,1306.893,230.829,40.0957,4387.5,True,True
1130,18.794168,1306.953,230.889,40.1061,4397.0,True,True
1131,18.810800,1306.873,230.809,40.0922,4389.5,True,True
1132,18.827432,1306.942,230.879,40.1042,4406.0,True,True
1133,18.844064,1306.893,230.829,40.0956,4399.0,True,True
1134,18.860696,1306.883,230.819,40.0939,4400.0,True,True
1135,18.877328,1306.972,230.908,40.1094,4412.5,True,True
1136,18.893960,1306.982,230.918,40.1111,4411.0,True,True
1137,18.910593,1307.022,230.958,40.1181,4416.5,True,True
1138,18.927225,1307.041,230.977,40.1214,4432.0,True,True
1139,18.943857,1307.061,230.997,40.1248,4438.5,True,True
